unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e l i m a	e l i m a	e l i m a	e l i m a	e l i m a	e l i m a	e l i m a	e l i m a
a b i l e n e	a b y l e n e	a b y l e n e	a b y l e n e	a b y l e n e	a b i l	a b y l e n e	a b y l e n e
a b e l i	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
f i l e t o	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s
s i r a k u s e	s y r a c h u z e	s y r a c h u z e	s y r a c h u z e	s y r a c h u z e	s y s e l	s y r a c h u z e	s y r a c h u z e
m a n a s e	m a n a z e	m a n a s s e h	m a n a s s e h	m a n a s s e h	m a n a s	m a n a s s e h	m a n a s s e h
m a t a	m a t t h a	m a t t h a	m a t t h a	m a t t h a	m a t t a s	m a t t h a	m a t t h a
s a m a r i y a	s a m a r i a	s a m a r i a	s a m a r i a	s a m a r i a	s e m i a	s a m a r i a	s a m a r i a
a l e s a n d a	a l e x a n d a	a l e x a n d a	a l e x a n d a	a l e x a n d a	a l e s	a l e x a n d a	a l e x a n d a
l i s i t i r a	l y s t i r a	l y s i t i r a	l y s i t i r a	l y s i t i r a	l y s i a	l y s i t i r a	l y s i t i r a
m a t a t a	m a t t h a t h a	m a t t h a t h a	m a t t h a t h a	m a t t h a t h a	m a t t a t	m a t t h a t h a	m a t t h a t h a
g a b i r e l i	g a b r e l	g a b i r i e l	g a b i r e l i	g a b i r i e l	g a b i s	g a b i r e l i	g a b i r i e l
b a t o l o m e	b a r t o l o m e	b a t o l o m e	b a t o l o m e	b a t o l o m e	b a t o g a s	b a t o l o m e	b a t o l o m e
g o g i	g o g	g o g	g o g	g o g	g o g	g o g	g o g
d i w o t i r e f e	d i o t r e p h e	d i u o t i r e p h e	d i u o t i r e p h e	d i u o t i r e p h e	d i o t e s	d i u o t i r e p h e	d i u o t i r e p h e
e n o s i	e n o s	e n o s	e n o s	e n o s	e n o s	e n o s	e n o s
s i t e f a n a	s t e p h e n a	s t e p h a n a	s t e p h a n a	s t e p h a n a	s t e p h a n a	s t e p h a n a	s t e p h a n a
f a r i s i	p h a r i s	p h a r i s	p h a r i s	p h a r i s	p h e r i s	p h a r i s	p h a r i s
t i m o n	t i m o n	t i m o n	t i m o n	t i m o n	h i m o n	t i m o n	t i m o n
b e t i f a g e	b e t h y p h a g e	b e t h p h a g e	b e t h p h a g e	b e t h p h a g e	b e t h a b	b e t h p h a g e	b e t h p h a g e
m e t u s e l a	m e t h u s e l a	m e t u s e l a	m e t u s h e l a h	m e t u s e l a	m e t h u l	m e t u s e l a	m e t u s e l a
f e l i s i	p h o e l i s	p h e l i s	p h e l i s	p h e l i s	p e l i s	p h e l i s	p h e l i s
e f a r i m	e p h a r i m	e p h a r i m	e p h a r i m	e p h a r i m	e p h a r	e p h a r i m	e p h a r i m
y e s e	j e s e	j e z e	j e s e	j e z e	j e z e s	j e s e	j e s e
p i t o l e m a s i	p i t o l e m a s	p i t o l e m a s	p i t o l e m a s	p i t o l e m a s	p h o l e m	p i t o l e m a s	p i t o l e m a s
k e l o p a	c l e o p a s	c l e o p a	c l e o p a s	c l e o p a	c l o o p	c l e o p a s	c l e o p a s
n a s o n	n a s o n	n a s o n	n a s o n	n a s o n	n a n o n	n a s o n	n a s o n
e l i w u d i	e l i u d	e l i u d i	e l i u d i	e l i u d i	e l i u d	e l i u d i	e l i u d i
s o p a t e	s o p a t e	s o p a t e	s o p a t e	s o p a t e	s o p h a t	s o p a t e	s o p a t e
y o h a n e	j u h a n o n	j u h a n e	j u h a n o n	j u h a n e	j o h a n	j u h a n o n	j u h a n o n
g a l a t i y a	g a l a t i a	g a l a t i a	g a l a t i a	g a l a t i a	g a l t a	g a l a t i a	g a l a t i a
m i s i y a	m i s i a	m i s i a	m y s i a s	m i s i a	m i s y a	m i s i a	m i s i a
k o r a	c o r a h	c o r a	c h o r a	c o r a	c o r a	c o r a	c o r a
t i i t u	t y t	t i i t u	t i i t u	t i i t u	t i r t h u s	t i i t u	t i i t u
f i l i p o	p h i l i p p u s	p h i l i p o s	p h i l i p o s	p h i l i p o s	p h i l o s	p h i l i p o s	p h i l i p o s
