unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m m u k a a	m m u c	m m a c u a	m m a c u a	m m a c u a	m m u m a	m m a c u a	m m a c u a
g o l g o t a	g o l g o t h a	g o l g o t h a	g o l g o t h a	g o l g o t h a	g o l o t	g o l g o t h a	g o l g o t h a
e b e r i	e b e r	e b e r i	e b e r i	e b e r i	e b e r	e b e r i	e b e r i
e n o k i	e n o s	e n o c h i	e n o s	e n o c h i	e n o s	e n o s	e n o s
s h e k e m u	s h e c h e m	s h e c h e m	s h e c h e m	s h e c h e m	s h e b a m	s h e c h e m	s h e c h e m
f i l i p o	p h i l i p o s	p h i l i p o s	p h i l i p o s	p h i l i p o s	p h i l p o s	p h i l i p o s	p h i l i p o s
t r o a	t r o a	t r o a	t r o a	t r o a	t r o a h	t r o a	t r o a
b e t i s a i d a	b e t h s a i d	b e t i s a i d a	b e t i s a i d a	b e t i s a i d a	b e t h i s h a	b e t i s a i d a	b e t i s a i d a
m i l e t o	m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s	m y l t u s	m i l e t u s	m i l e t u s
f e s t o	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p e z t u s	p h e s t u s	p h e s t u s
e r a s t o	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a t u s	e r a s t u s	e r a s t u s
i s a i	i s a a	i s a i	i s a i	i s a i	i s a	i s a i	i s a i
k w a r t o	b e r t u s	c b a r t u s	c b a r t u s	c b a r t u s	c a r t u s	c b a r t u s	c b a r t u s
k o l o s a i	c h o l o s a	c o l o s a i	c o l o s a i	c o l o s a i	c o l o s	c o l o s a i	c o l o s a i
n a r k i s o	n a r c h i s o s	n a r c h i s u s	n a r c h i s u s	n a r c h i s u s	n a r c h u s	n a r c h i s u s	n a r c h i s u s
e l i s a b e t i	e l i s a b e t h	e l i s a b e t h i	e l i s a b e t h i	e l i s a b e t h i	e l i	e l i s a b e t h i	e l i s a b e t h i
r a h a b u	r a c h a b	r a h a b u	r a h a b u	r a h a b u	r a b u s	r a h a b u	r a h a b u
y o h a n e	j u h a n o n	j u h a n e	j u h a n e	j u h a n e	j o h a n e s	j u h a n e	j u h a n e
g a l i l a y a	g a l i l e e	g a l i l a	g a l i l a	g a l i l a	g a l i a	g a l i l a	g a l i l a
n a h o r i	n a h o r	n a h o r i	n a h o r i	n a h o r i	n a h o r	n a h o r i	n a h o r i
l a m e k i	l a m e k	l a m e c h i	l a m e c h i	l a m e c h i	l a m e g	l a m e c h i	l a m e c h i
a k a y a	a c h a e a	a c h a e a	a c h a e a	a c h a e a	a k u a	a c h a e a	a c h a e a
f l e g o n i	p h a l a g o n	p h l e g o n	p h l e g o n	p h l e g o n	p h e l e n	p h l e g o n	p h l e g o n
