unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
k r i s p u s r	c r e s p u s	c h r i s p u s	c r i s p u s	c h r i s p u s	c r i s p u s	c h r i s p u s	c h r i s p u s
p a m f i l i a	p a m p h i l i a	p a m p h i l i a	p a m p h i l i a	p a m p h i l i a	p a m i l i a	p a m p h i l i a	p a m p h i l i a
e f e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h u s u s	e p h e s u s	e p h e s u s
k t u	c r	c h u	c h u	c h u	k a d	c h u	c h u
j u d a	j u d a h	j u d a	j u d a	j u d a	j u d a	j u d a	j u d a
h t f a s r a h r m	n p h a s a h l	h t h p h a s r a h a h	h t h a s r a h a h	h t h p h a s r a h a h	h o p r a s	h t h p h a s r a h a h	h t h p h a s r a h a h
n o a	n o a	n o a	n o a	n o a	n a n a	n o a	n o a
f a k r m e n i m o f	p h a c r m e n i m u b	p h a c r m e n i m o p h	p h a r k m e n i m u b	p h a c r m e n i m o p h	p h r a m e m	p h a c r m e n i m o p h	p h a c r m e n i m o p h
a k a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h i a	a c h a i a	a c h a i a
k w a r t u s r	c g a r t u s	q u a r t u s	q u a r t u s	q u a r t u s	c a a r t u s	q u a r t u s	q u a r t u s
