unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
y u t i k u s	e u t i c u s	e u t i c u s	e u t i c u s	e u t i c u s	e u t i u s	e u t i c u s	e u t i c u s
e f e s u s	e p h e s o s	e p h e s u s	e p h e s u s	e p h e s u s	e p e h e s u s	e p h e s u s	e p h e s u s
j e r e m a i a	j e r e m a i a	j e r e m a i a	j e r e m a i a	j e r e m a i a	j e r e m a h i a	j e r e m a i a	j e r e m a i a
p r o k o r u s	p r o c h o r u s	p r o c o r u s	p r o c o r u s	p r o c o r u s	p r a r o c u s	p r o c o r u s	p r o c o r u s
k l i o p a s	c l i o p a s	c l i o p a s	c l i o p a s	c l i o p a s	c l i o p i a s	c l i o p a s	c l i o p a s
n a h u m b i	e s l i	e s l i	n a s l i	e s l i	n a n u d i a	e s l i	e s l i
e l i m	e l i m	e l i m	e l i m	e l i m	e b e m	e l i m	e l i m
l a m b p u g u n a	l a m b p u u n a	l a m b p u g u n a	l a m b p u g u n a	l a m b p u g u n a	l a m m i u s	l a m b p u g u n a	l a m b p u g u n a
j u	j e w	j u	j u	j u	j e w	j u	j u
g e r a s a	g e r a z a	g e r a s a	g e r a s a	g e r a s a	g e r a s h a	g e r a s a	g e r a s a
m i s i a	m i c i a	m i s i a	m i s i a	m i s i a	m y s i a	m i s i a	m i s i a
p u g u n i g e n a b a	p u u n i g e n a b a	p u g u n i g e n a b a	p u g u n i g e n a b a	p u g u n i g e n a b a	p u u u c i a	p u g u n i g e n a b a	p u g u n i g e n a b a
a k a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	c a i a	a c h a i a	a c h a i a
f i l i p	p h i l i p o s	p h i l i p	p h i l i p	p h i l i p	p h i l i i p	p h i l i p	p h i l i p
