unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
g a l l a l l i	g a l i l e	g a l a l i	g a l a l i	g a l a l i	g a l i a	g a l a l i	g a l a l i
y u p u l l a s	e u p u l u s	e u b u l u s	e u p h u l u s	e u b u l u s	e u p o l l a	e u b u l u s	e u b u l u s
j o p a	j o p a	j e h o v a	j o p a	j e h o v a	j o h	j o p a	j o p a
s a l l o m i	s a l o m e	s a l o m e	s a l o m e	s a l o m e	s a l o m	s a l o m e	s a l o m e
k o s a m	c o s a m	c o s h a m	c o s a m	c o s h a m	g o s e a h	c o s a m	c o s a m
p a t m o s	p a t m o s	p a t m o s	p a t m o s	p a t m o s	p a t h o s	p a t m o s	p a t m o s
e p a p o r a s	e p a p r u s	e p a p o r u s	e p a p o r u s	e p a p o r u s	a b b o r	e p a p o r u s	e p a p o r u s
s a m s o n	s a m s o n	s a m s o n	s a m s o n	s a m s o n	s a m a n	s a m s o n	s a m s o n
j o t a m - n i	j o t a m	j o t a m e h	j o t a m e h	j o t a m e h	j o s i a h	j o t a m e h	j o t a m e h
g e n e s e r e t	g a n e s e r e d	g e n e s a r e t h	g e n e s a r e t h	g e n e s a r e t h	g e n e r	g e n e s a r e t h	g e n e s a r e t h
o n e s i p o r a s	o n e s i p r u s	o n e s i p o r u s	o n e s i p o r u s	o n e s i p o r u s	o n a r o s	o n e s i p o r u s	o n e s i p o r u s
l l i p i a	l y p i a	l i b y a	l i b y a	l i b y a	l e v i	l i b y a	l i b y a
a k a y a	g r e e c e	a c h a r i a	a c h a r i a	a c h a r i a	a c h a i a h	a c h a r i a	a c h a r i a
r a m a	r a m a	a r a m a	a r a m a	a r a m a	r a m a m	a r a m a	a r a m a
