unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e v o d i y a y a		e b o d i a	e b o d i a	e b o d i a	e b o d i a	e b o d i a	e b o d i a
e p e n e t a		e p e n e t u s	e p h e n e t a	e p e n e t u s	e p e n	e p e n e t u s	e p e n e t u s
i  e r e m i y a		j e r e m i a	j e r e m i a	j e r e m i a	j e r e m i a	j e r e m i a	j e r e m i a
p o r t i y		p o r c i u s	p o r t i u s	p o r c i u s	p o r r i u s	p o r c i u s	p o r c i u s
k l e m e n t l a n		c l e m e n t l s n	c l e m e n t l a n	c l e m e n t l s n	c l a m e t	c l e m e n t l s n	c l e m e n t l s n
n a a s s o n	n a a s s o n	n a a s s o n	n a a s s o n	n a a s s o n	n a a s s o n	n a a s s o n	n a a s s o n
e l i e z e r i n		e l i e z e r i n	e l i e z e r i n	e l i e z e r i n	e l y x e r	e l i e z e r i n	e l i e z e r i n
p t o l e m a i d a		p t o l e m a i d a	p t o l e m a i d a	p t o l e m a i d a	p o l e m	p t o l e m a i d a	p t o l e m a i d a
i  o a n a		j o a n a	j o a n a	j o a n a	j o h a h	j o a n a	j o a n a
g a v v a f a	g a b b a t h a	g a b b a t h a	g a b b a t h a	g a b b a t h a	g a b b a t h a	g a b b a t h a	g a b b a t h a
m i s i y a d a n		m i s i a d a n	m i s i a n	m i s i a d a n	m i s i a m	m i s i a d a n	m i s i a d a n
p e t r i		p e t e r	p e t e r	p e t e r	p e t r i r	p e t e r	p e t e r
s a t i p		s a t u s p	s a t i p	s a t u s p	s a t i p p a	s a t i p	s a t u s p
f i l i m o n a		p h i l i m o n a	p h i l i m o n a	p h i l i m o n a	p h i l i m	p h i l i m o n a	p h i l i m o n a
