unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
b e t i f a a s e	b e t i p a s e a	b e t i p a s e	b e t i p a s e	b e t i p a s e	b e t h a s	b e t i p a s e	b e t i p a s e
m i l e t	m i l e t h	m i r e t	m i r e t	m i r e t	m y r e t	m i r e t	m i r e t
f e s i t i i s		p h s t i s	p e s t u s	p h s t i s	p h o s t u s	p h s t i s	p h s t i s
e l a s i t	h e r a s t	e l a s t	h e l a s t	e l a s t	e l s t i a	e l a s t	e l a s t
a s u w i f	j i h u d o y a	a s h u i p	j i h u d o y a	a s h u i p	a s u s	j i h u d o y a	j i h u d o y a
f u s o l	p z o l	p s o r	p h z o r	p s o r	p h u s	p s o r	p s o r
k o l o s	c o l o s	c o r o s	c o r u s	c o r o s	c o r u s	c o r o s	c o r o s
n a a l i s i i s	n a r i s u s	n a a r s i s	n a a r s i s	n a a r s i s	n a r i s	n a a r s i s	n a a r s i s
e l i s a b e t	e l i s a b e t h	e l i s a b e t	e l i s a b e t h	e l i s a b e t	e l i a b	e l i s a b e t	e l i s a b e t
k i i l i n i y i s		c i l i n i u s	c y r i n i u s	c i l i n i u s	c i l i d i a	c i l i n i u s	c i l i n i u s
j o f e	j o p e a	d i o p e	d i o p e	d i o p e	j o p h e n	d i o p e	d i o p e
g a l i l e		g a l i l e e	g a l i l e e	g a l i l e e	g a l i l e l	g a l i l e e	g a l i l e e
n a k o o l	n a c o r	n a c o r	n a c o r	n a c o r	n a c o r	n a c o r	n a c o r
l a m e k	l a m e k	r a m e c	r a m e c	r a m e c	l a m e n	r a m e c	r a m e c
k u n a a h a a n a k u	n a a h a n n a	c n a h a n a c	c n a h a n a h u	c n a h a n a c	n a r a n	c n a h a n a c	c n a h a n a c
f i l o l o g	p h i l o l o g	p l o r o g	p h i l o r o g	p l o r o g	p i l o g	p l o r o g	p l o r o g
