unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
b a - s a b a		b e z e b a	b e z e b a	b e z e b a	b a s a b a	b e z e b a	b e z e b a
c o t	g o g	g o t	k o s	g o t	c o s	g o t	g o t
d i u - t r e p		d i u t r e p	d i u t r e p	d i u t r e p	d e d t h o s	d i u t r e p	d i u t r e p
h e - n o c		h e n ó c	h e n e c	h e n o c	h e n g e	h e - n o c	
s u k h a	s y c h a	s y c h a	s y c h a	s y c h a	s y c h a	s y c h a	s y c h a
p h i - l e t		p h i l e t	p h i l e t	p h i l e t	p i l o t	p h i l e t	p h i l e t
t i - m u t h e		t i m o t h e	t i m o t h e	t i m o t h e	t i m o t h a	t i m o t h e	t i m o t h e
p e r		p e r	p e r	p e r	p h o r	p e r	p e r
m a r i	m a r i a	m a r y	m a r i	m a r y	m a r i a	m a r i	m a r y
p h e - l i t		p h e l i s	p h e l i s	p h e l i s	p e l i s	p h e l i s	p h e l i s
e p - r a - i m		e p r a i m	e p h r a i m	e p r a i m	e r r a m	e p r a i m	e p r a i m
y e - s u		j e s u s	j e s u s	j e s u s	j e s o s	j e s u s	j e s u s
b u - s u l o		b u s u l i u s	b u s u l i u s	b u s u l i u s	b u s u s	b u s u l i u s	b u s u l i u s
c l e u - b a		c l e u b a	c l e u b a	c l e u b a	c e l o p	c l e u b a	c l e u b a
n a r s i t	n e r s i s	n e r s i s	n a r s i s	n e r s i s	n a r i s	n e r s i s	n e r s i s
e - l i - s e		e l i s e	e l i s e	e l i s e	e l i s	e l i s e	e l i s e
c u r e - n i a		c y r e n i a	c y r e n i a	c y r e n i a	g e r e n i a	c y r e n i a	c y r e n i a
y o - e l		j o e l	j o e l	j o e l	j o l o l	j o e l	j o e l
c a - l a t i		g a l a t i	g a l a t i	g a l a t i	g a l a	g a l a t i	g a l a t i
n a k h o r		n a c h o r	n e r u g	n a c h o r	n a g g o d	n a c h o r	n a c h o r
c u r e		c y r e	c y r e	c y r e	c o r e	c y r e	c y r e
a - p r a h a m		a b r a h a m	a b r a h a m	a b r a h a m	a p h a r a m	a b r a h a m	a b r a h a m
p h a l o - l a c o		p a u l o l i c o	p a u l o l a c o	p a u l o l i c o	p h a l o d o c	p a u l o l i c o	p a u l o l i c o
