unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e l y m a s	e l y m a s	e l y m a s	e l y m a s	e l y m a s	e l y m a s	e l y m a s	e l y m a s
a b i l e n e	a b i l e n e	a b i l e n e	a b i l e n e	a b i l e n e	a b i l e n e	a b i l e n e	a b i l e n e
a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
p h i l i p	p h i l i p	p h i l i p	p h i l i p	p h i l i p	p h i l i p	p h i l i p	p h i l i p
s y r a c u s e	s y r a c u s e	s y r a c u s e	s y r a c u s e	s y r a c u s e	s y r a c u s	s y r a c u s e	s y r a c u s e
a m o n	a m o n	a m o n	a m o n	a m o n	a m o n	a m o n	a m o n
m a t t a t h i a s	m a t t a t h i a s	m a t t a t h i a s	m a t t a t h i a s	m a t t a t h i a s	m a t t a t h i a s	m a t t a t h i a s	m a t t a t h i a s
s a m o s	s a m o s	s a m o s	s a m o s	s a m o s	s a m o s	s a m o s	s a m o s
a l e x a n d r i a	c a s t o r	a l e t o r a	a s t o r i a	a l e t o r a	a l e t a n d i a	a l e t o r a	a l e t o r a
m a c e d o n i a	m a k e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a
m a t t h a t	m a t t h a t	m a t t h a t	m a t t h a t	m a t t h a t	m a t t h a t	m a t t h a t	m a t t h a t
g a d	g a d	g a d	g a d	g a d	g a d a	g a d	g a d
b a r t i m a e u s	b a r t e m a e u s	b a r t i m a e u s	b a r t i m a e u s	b a r t i m a e u s	b a r t e m e s	b a r t i m a e u s	b a r t i m a e u s
g o l g o t h a	g o l g o t h a	g o l g o t h a	g o l g o t h a	g o l g o t h a	g o l o t	g o l g o t h a	g o l g o t h a
d r u s i l l a	d r u s i l l a	d r u s i l l a	d r u s i l l a	d r u s i l l a	d r u s	d r u s i l l a	d r u s i l l a
e n o s h	e n o s h	e n o s h	e n o s h	e n o s h	e n o s h	e n o s h	e n o s h
s t e p h a n a s	s t e p h a n a s	s t e p h a n a s	s t e p h a n a s	s t e p h a n a s	s t e p h a s	s t e p h a n a s	s t e p h a n a s
p h i l e m o n	p h i l e m o n	p h i l e m o n	p h i l e m o n	p h i l e m o n	p i l e m o n	p h i l e m o n	p h i l e m o n
t i m o n	t i m o n	t i m o n	t i m o n	t i m o n	t i m o n	t i m o n	t i m o n
b e t h p h a g e	b e t h p h a g e	b e t h p h a g e	b e t h p h a g e	b e t h p h a g e	b e t h h a	b e t h p h a g e	b e t h p h a g e
m i d i a n	m i d i a n	m i d i a n	m i d i a n	m i d i a n	m i d i a n	m i d i a n	m i d i a n
f e s t u s	f e s t u s	f e s t u s	f e s t u s	f e s t u s	d e s t u s	f e s t u s	f e s t u s
e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s
j e s s e	j e s s e	j e s s e	j e s s e	j e s s e	j e s s e	j e s s e	j e s s e
p u b l i u s	p u b l i u s	p u b l i u s	p u b l i u s	p u b l i u s	p u b l i u s	p u b l i u s	p u b l i u s
c n i d u s	c n i d u s	c n i d u s	c n i d u s	c n i d u s	c n i d u s	c n i d u s	c n i d u s
n a i n	n a i n	n a i n	n a i n	n a i n	n a i n	n a i n	n a i n
e l i u d	e l i u d	e l i u d	e l i u d	e l i u d	e l i d u d	e l i u d	e l i u d
q u a r t u s	q u a r t u s	q u a r t u s	q u a r t u s	q u a r t u s	j u a r t u s	q u a r t u s	q u a r t u s
j o h n	j u h a n o n	j o h n	j o h n	j o h n	j o h	j o h n	j o h n
g a l i l e e	g a l i l e e	g a l i l e e	g a l i l a	g a l i l e e	g a l i l e e	g a l i l e e	g a l i l e e
b a r n a b a s	b a r n a b a s	b a r n a b a s	b a r n a b a s	b a r n a b a s	b a r n a b e s	b a r n a b a s	b a r n a b a s
k o r a h	p o r a h	k o r a h	k o r a h	k o r a h	k o r a h	k o r a h	k o r a h
a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b r a h e m	a b r a h a m	a b r a h a m
p h i l i p p i	p h i l i p p i	p h i l i p p i	p h i l i p p i	p h i l i p p i	p h i l i p p	p h i l i p p i	p h i l i p p i
