unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a p o l o n i a	a p o l o n i a	a p o l o n i a	a p o l o n i a	a p o l o n i a	a p o l o n i a	a p o l o n i a	a p o l o n i a
p a m f i l i a	p a m p h i l i a	p a m p h i l i a	p a m p h i l i a	p a m p h i l i a	p a m i l i a	p a m p h i l i a	p a m p h i l i a
s e f a s	s e p h a s	s e p h a s	s e p h a s	s e p h a s	s e s a s	s e p h a s	s e p h a s
b e e t s e b u b	b e e l z e b u b	b e e l z e b u b	b e e l z e b u b	b e e l z e b u b	b e t s e b	b e e l z e b u b	b e e l z e b u b
b e t e s d a	b e t h e s d a	b e t h e s s d a	b e t h e s d a	b e t h e s s d a	b e t e s	b e t h e s d a	b e t h e s d a
j o s u e		j o s h e p h	j o s u e	j o s h e p h	j o s u s	j o s u e	j o s h e p h
m a a t	m a a t h	m a a t h	m a a t	m a a t h	m a t t h a	m a a t h	m a a t h
s a l m o n	s a l m o n	s a l m o n	z a l m o n	s a l m o n	s a l m o n	s a l m o n	s a l m o n
s e s a t	s e s a t h	s e s a t h	s e s a t	s e s a t h	s e s a h	s e s a t h	s e s a t h
n o e	n o a	n o e	n o e	n o e	n o e	n o e	n o e
g o m o r a	g o m o r a	g o m o r a	g o m o r a	g o m o r a	g o m r a	g o m o r a	g o m o r a
g a y o	g a l	g a i u s	g a y u s	g a i u s	g a l u s	g a i u s	g a i u s
j u d a s	j u d a s	j u d a s	j u d a s	j u d a s	j u d a s	j u d a s	j u d a s
s i q u e m	s y c h e m	s y c h e m	s y c h e m	s y c h e m	s i c u e m	s y c h e m	s y c h e m
d a m a r i s		d a m a r i s	d a m a r i s	d a m a r i s	d e m a r	d a m a r i s	d a m a r i s
f a r e s	p h a r e s	p h a r e s	p h a r e s	p h a r e s	p a r e s	p h a r e s	p h a r e s
e f r a i m	e p h r a i m	e p h r a i m	e p h o r a i m	e p h r a i m	e p r a i m	e p h r a i m	e p h r a i m
p e d r o	k i p h a	p e d r u s	p e d r u s	p e d r u s	p e t r u s	p e d r u s	p e d r u s
s i s	s i s	s i s	s i s	s i s	s i s h	s i s	s i s
c h a r r a n	c h a r r a n	c h a r r a n	c h a r r a n	c h a r r a n	h a r r a n	c h a r r a n	c h a r r a n
f a r e s	p h a r e s	p h a r e s	p h a r e s	p h a r e s	p a r e s	p h a r e s	p h a r e s
m a h a l a l e e l	m a h a l a l e e l	m a h a l a l e e l	m a h a l a l e e l	m a h a l a l e e l	m a t h a l e e	m a h a l a l e e l	m a h a l a l e e l
a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b r a	a b r a h a m	a b r a h a m
s a m u e l	s a m u e l	s a m u e l	s a m u e l	s a m u e l	s a m o e l	s a m u e l	s a m u e l
