unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e l y a k i m	e l i m	e l i a c i m	e l i a c i m	e l i a c i m	e l i a	e l i a c i m	e l i a c i m
e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t	e r a s t u s	e r a s t u s
t e s a l o n i k a	t h e s a l o n i c a	t e s a l o n i c a	t e s a l o n i c a	t e s a l o n i c a	t e s h a l o n i c a	t e s a l o n i c a	t e s a l o n i c a
p e r k i u s	p e r c i u s	p e r c i u s	p e r c i u s	p e r c i u s	p e r c i u s	p e r c i u s	p e r c i u s
k a i s a r e a	c a e s a r e a	c a i s a r e a	c a i s a r e a	c a i s a r e a	c a s a r e a	c a i s a r e a	c a i s a r e a
n a h a s o n	n a h a s o n	n a h a s o n	n a h a s o n	n a h a s o n	n a h o n	n a h a s o n	n a h a s o n
g a l i l e a	g a l i l	g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e a
e u o d i a	e u o d i a	e u o d i a	e u o d i a	e u o d i a	e u d i a	e u o d i a	e u o d i a
y o r d a n	j o r d a n	j o r d a n	j o r d a n	j o r d a n	j o r e n	j o r d a n	j o r d a n
r u p u s	r e p u s	r u p u s	r u p u s	r u p u s	r h o u s	r u p u s	r u p u s
s i p r u s	s i p h r u s	s i p r u s	s i p r u s	s i p r u s	s i p r o s	s i p r u s	s i p r u s
o n e s i p o r u s	o n e s i p o r u s	o n e s i p o r u s	o n e s i p o r u s	o n e s i p o r u s	b e s i p o r	o n e s i p o r u s	o n e s i p o r u s
e p e n e t u s	e p h e n e t u s	e p h e n e t u s	e p h e n e t u s	e p h e n e t u s	e p e n e t u s	e p h e n e t u s	e p h e n e t u s
s a l e m	s a l e m	s a l e m	s a l e m	s a l e m	s a l e m	s a l e m	s a l e m
y o h u d a	j u d a	j o h u d a	j u d a	j o h u d a	j o d a	j u d a	j u d a
g e r a s a	g a d a r e n e	g e r a s a	g e r a s a	g e r a s a	g e r a s	g e r a s a	g e r a s a
n i n e w e	n i n e v e	n i n e v e	n i n e v e	n i n e v e	n i n e u n	n i n e v e	n i n e v e
l i k i a	l y c i a	l i c i a	l i c i a	l i c i a	l y c i a	l i c i a	l i c i a
a k h a i k u s	a c h a i c u s	a c h a i c u s	a c h a i c u s	a c h a i c u s	a c c a i c u s	a c h a i c u s	a c h a i c u s
p u b l i u s	p o b l i u s	p u b l i u s	p u b l i u s	p u b l i u s	p u b i u s	p u b l i u s	p u b l i u s
