unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a r i y a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a s	m a r i a	m a r i a
g a b a t a	g a b a t h	g a b a t h a	g a b a t h a	g a b a t h a	g a b h a h	g a b a t h a	g a b a t h a
y e s a y a	e s h a i a	j e s a n i a	j e s s a e a	j e s a n i a	j e s h u a	j e s a n i a	j e s a n i a
y u d a y i	j u d a e a	j u d a i	j u d a e a	j u d a i	j u d i a	j u d a e a	j u d a e a
k o r a t o	c h o r a t u s	c o r a t u s	k o r a t u s	c o r a t u s	c r r a t	c o r a t u s	c o r a t u s
k o r i n i t o	c r i n t u s	c o r i n i t u s	c o r i n i t u s	c o r i n i t u s	c r i t i s	c o r i n i t u s	c o r i n i t u s
n a r o k i s o	n a r c h y s	n a r o c i s u s	n a r o c i s u s	n a r o c i s u s	n a r c h i s u s	n a r o c i s u s	n a r o c i s u s
k a t a	c a t h	c a t h a	c a t h a	c a t h a	c a t h a	c a t h a	c a t h a
r a b a	r a b b a s	r a b b a	r a b a	r a b b a	r a b a	r a b a	r a b a
y o n a	j o n	j o n a	j o n a	j o n a	j o n a	j o n a	j o n a
g a l i l a y a	g a l i l e e	g a l i l a i a	g a l i l a j a	g a l i l a i a	g a l i a s	g a l i l a i a	g a l i l a i a
n a w u r a	n a u r	n a v y r a	n a v y r a	n a v y r a	n a h u r	n a v y r a	n a v y r a
l e m e k e	l e m e c	l e m e c e	l e m e c e	l e m e c e	l e m c e e	l e m e c e	l e m e c e
d o y a y i		d o n i a i	d o j a i	d o n i a i	d i a s	d o n i a i	d o n i a i
p e l e g o n o	p e l e g o n	p e l e g o n	p e l e g o n u s	p e l e g o n	p e l e u n u s	p e l e g o n	p e l e g o n
