unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
r i p a i h o	l y p a	l i p a i	r a h	l i p a i	l i p o l i	l i p a i	l i p a i
t i h a t i		t h a t	t h a t h	t h a t	s a t a n a	t h a t	t h a t
s i s a a h o	c e s h a h	s s a h	s s a h	s s a h	s i s a e a	s s a h	s s a h
m e r i k i s e t e k i h o		m e l c h i z e d e c h	m e l c i z e d e c h	m e l c h i z e d e c h	m e l o z e	m e l c h i z e d e c h	m e l c h i z e d e c h
r o t i h o		r o d	l o t h	r o d	h o l o l	r o d	r o d
d a i y o t i r e p i s i h o		d i o t r e p i s	d i o t r e p i s	d i o t r e p i s	d i o o s	d i o t r e p i s	d i o t r e p i s
i s a k a a h o e t a p i		z a c h a e d a b	s a c h a e t a p h	z a c h a e d a b	s h m a e l	z a c h a e d a b	z a c h a e d a b
y a m o	m	i m o	m o	i m o	s h u n	i m o	i m o
n a w i h o a i		n a c h a i	n a p h i	n a c h a i	n a i b e l	n a c h a i	n a c h a i
t i s e	n i c	t i s e	t h s e	t i s e	s h e u n	t i s e	t i s e
y u n i s i h a a t u n i		w n e s a d u n	e u n s a t u n	w n e s a d u n	a l i n u s	w n e s a d u n	w n e s a d u n
s a m a r i y a a h a n d a	s a m a r i a	s a m a r i a	s a m a r i a	s a m a r i a	s a m a l i a	s a m a r i a	s a m a r i a
k i s i h o m i		c i s h	c i s e e	c i s h	g a s o n	c i s h	c i s h
k i m i k i y a i s a w i		g m c i i s a p h	c i m c i i s a c e	g m c i i s a p h	g a m d a e s	g m c i i s a p h	g m c i i s a p h
a u s a a h a a t i		a u s a t	a s a a t h	a u s a t	a s t a n a	a u s a t	a u s a t
m a s e t o n i y a a h a n d a	m a k e d u n i a	m a k e d u n i a	m a k e d u n i a	m a k e d u n i a	m a z e d o n i a	m a k e d u n i a	m a k e d u n i a
a k i m i h o		a k i m	a k i m	a k i m	a t i m a s	a k i m	a k i m
a h o y a n i w i		a h i n o r	a h a e n i c e	a h i n o r	a s o l	a h i n o r	a h i n o r
