unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e r o d i j o n		h e r o d i o n	h e r o d i o n	h e r o d i o n	e l o n i a	h e r o d i o n	h e r o d i o n
e r i s e w	e l i z e w	e l i z e w	e l i s h e w	e l i z e w	e l i s e e	e l i z e w	e l i z e w
e w - b u h	e u b u	e o b u	e u b u b	e o b u	e b	e o b u	e o b u
r e b e k a		r e b e k a h	r e b e k a	r e b e k a h	r e b p h	r e b e k a	r e b e k a h
k a n a h	c a n a h	c a n a h	c a n a h	c a n a h	c a n d a	c a n a h	c a n a h
n i k o p o r i s	n i c o p o l i s	n i c o p o l i s	n i c o p o l i s	n i c o p o l i s	n i c o p r i s	n i c o p o l i s	n i c o p o l i s
g e r a s	g e l a s	g a d a r e n e s	g e l a s	g a d a r e n e s	g e r a s	g e r a s	g e l a s
g a b i r i j e w		g a b u s i l i e l	g a b i l i e l	g a b u s i l i e l	g a b b l i a	g a b u s i l i e l	g a b u s i l i e l
j u d a s	j u d a s	j u d a s	j u d a s	j u d a s	j u d	j u d a s	j u d a s
s a p i r a	s a p h i l a	s a p h i l a	s a p h i l a	s a p h i l a	s a p o s	s a p h i l a	s a p h i l a
d a r - m a s i j a	d a r m a s i a	d a l m a s i a	d a l m a s i a	d a l m a s i a	d e l m a n i a	d a l m a s i a	d a l m a s i a
p e r e s	f e l e s	p e l l e s	p e l l e s	p e l l e s	p e r t e s	p e l l e s	p e l l e s
i s a j a s	i s h a i a	i s a i a s	i s a i a s	i s a i a s	i s a r o n	i s a i a s	i s a i a s
n e s a a	n e s a	n e s a r a	n a e s a r a	n e s a r a	n e s a r a s	n e s a r a	n e s a r a
p e e d	p h a s	p e d	p e e d	p e d	p e r e s	p e e d	p e d
a d e s	a d e s	a d e s	a d e s	a d e s	a d e s	a d e s	a d e s
m o h	m o r	m o n	m o n	m o n	m o m	m o n	m o n
m a d a r e n		m a d a r e n	m a d a r e n	m a d a r e n	m a r e n	m a d a r e n	m a d a r e n
a d a w		a d o n	a d a n	a d o n	a d d a h	a d o n	a d o n
r e s i j o	l e r t i u s	r e s i u s	r e s i u s	r e s i u s	l e s i o s	r e s i u s	r e s i u s
