unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m i l e		m i l e	m i l e e	m i l e	m i l e	m i l e	m i l e
f e l i k i s i	p h e l i x	p h e l i c i s	p h e l i c i s	p h e l i c i s	p h e l i c i a	p h e l i c i s	p h e l i c i s
e f u r a y i m u k u r u	e p h r a i m	e p h r a i m h	e p h r a i m u c u r u	e p h r a i m h	s e p h a i m i a	e p h r a i m h	e p h r a i m h
y e z u	j e s h u	j e s u	j e s h u	j e s u	j e u s	j e s h u	j e s h u
p u z o l e		p u s o l e	p u s o l e	p u s o l e	p h u s	p u s o l e	p u s o l e
k i l o p a s e	c l e o p a s	c i l o p a s	c l e o p a s	c i l o p a s	c l o l a s	c l e o p a s	c l e o p a s
n e f u t a l i		n e p h t a l i	n e p h u t a l i	n e p h t a l i	n p a p t u l i a	n e p h t a l i	n e p h t a l i
e l i z e	e l i s h	e l i s e	e l i j e	e l i s e	e l i s	e l i s e	e l i s e
k i r i n u s e	c r i n u s	c r i n u s	c r i n u s	c r i n u s	c r i a s	c r i n u s	c r i n u s
z o n a s e	j o n a s	j o n a s	j o n a s	j o n a s	j o n a s	j o n a s	j o n a s
g a l a t e	g a l t h	g a l a t e	g a l a t e	g a l a t e	g a l a l	g a l a t e	g a l a t e
n a g a y i	n a g a i a	n a g a i	n a g a i	n a g a i	n a g i a	n a g a i	n a g a i
k o s e		c o s	c o s	c o s	c h u s	c o s	c o s
a b r a h a m u	a b r a h a m	a b r a h a m u	a b r a h a m	a b r a h a m u	a b a r	a b r a h a m u	a b r a h a m u
f i l i p e k u r u	p h i l y p e	p h i l i p e	p h i l i p e c u r u	p h i l i p e	p h i p p o l i s	p h i l i p e	p h i l i p e
