unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
d ' a b i l e n e		d a b i l e n e	d a b i l e n e	d a b i l e n e	a b i l e n e	d a b i l e n e	d a b i l e n e
d ' a b e l		d a b e l	d a b e l	d a b e l	a b e l	d a b e l	d a b e l
f a r i s e u s	s o p h r e e	p h a r i s e u s	p h a r i s e u s	p h a r i s e u s	p h a r i s e	p h a r i s e u s	p h a r i s e u s
s i c a r	s y c h a r	s i c a r	s i c a r	s i c a r	s y c a r	s i c a r	s i c a r
a m o n	a m o n	a m o n	a m o n	a m o n	a m o n	a m o n	a m o n
m a r i a	m i r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a
s a l i m	s a l i m	s a l i m	s a l i m	s a l i m	s h e l i m	s a l i m	s a l i m
a l e x a n d r i n a	a l e x a n d r i n a	a l e x a n d r i n a	a l e x a n d r i n a	a l e x a n d r i n a	a l e	a l e x a n d r i n a	a l e x a n d r i n a
l i s a n i e s		l i s a n i e s	l i s a n i e s	l i s a n i e s	l i s a n i e	l i s a n i e s	l i s a n i e s
m a r t a	m a r t h a	m a r t h a	m a r t h a	m a r t h a	m a r t h a	m a r t h a	m a r t h a
f e l i x		p h o e l i x	p h e l i s	p h o e l i x	p h e l i a	p h o e l i x	p h o e l i x
b a r s a b a s		b a r s a b a s	b a r s a b a s	b a r s a b a s	b a r e b a s	b a r s a b a s	b a r s a b a s
g e t s e m a n i		g e t s e m a n i	g e t s e m a n i	g e t s e m a n i	h e t h e m i a n	g e t s e m a n i	g e t s e m a n i
d i o n i s i	c a i s i u s	d i o n i s i	d i o n i s i	d i o n i s i	d i o n i s	d i o n i s i	d i o n i s i
e l i m e s		e l i m e s	e l i m e s	e l i m e s	e l i m e s	e l i m e s	e l i m e s
s o s t e n e s		s o s t e n e s	s o s t e n e s	s o s t e n e s	s o s t e n	s o s t e n e s	s o s t e n e s
f a r a o		p h a r a o n	p h a r a o	p h a r a o n	p h o r a m	p h a r a o n	p h a r a o n
t i m e u	t i m a e u s	t i m a e u s	t i m a e u s	t i m a e u s	t i m e u s	t i m a e u s	t i m a e u s
b e t l e m	b e t h l e m	b e t h l e m	b e t h l e m	b e t h l e m	b e t h e	b e t h l e m	b e t h l e m
c r i s t	c r i s t u s	c r i s t	c r i s t	c r i s t	c h i s t u s	c r i s t	c r i s t
l ' e u f r a t e s		l p e u p h r a t e s	l p e u p h r a t e s	l p e u p h r a t e s	l e u p h a s	l p e u p h r a t e s	l p e u p h r a t e s
e f e s	e p h e s	e p h e s	e p h e s u s	e p h e s	e p h e s	e p h e s	e p h e s
j e r e m i e s	j e r e m i a h	j e r e m i e s	j e r e m i e s	j e r e m i e s	j e r e m	j e r e m i e s	j e r e m i e s
p o r c i	p o r t i u s	p o r c i	p o r c i	p o r c i	p o r i c h	p o r c i	p o r c i
c l e o f a s		c l o p a s	c l o p a s	c l o p a s	c l e o p h a s	c l o p a s	c l o p a s
b e r n a b e		b e r n a b a s	b e r n a b e	b e r n a b a s	b e r n a b e s	b e r n a b e	b e r n a b a s
e l i e s	e l i a h	e l i e s	e l i e s	e l i e s	e l i a s	e l i e s	e l i e s
p t o l e m a i d a	p o l e m a i s	p t o l e m a i d a	p t o l e m a i d a	p t o l e m a i d a	p h o l e a i	p t o l e m a i d a	p t o l e m a i d a
j u e u	j e w	j e w	j u e u	j e w	j e u w	j e w	j e w
g a d	g a d	g a d	g a d	g a d	g a d a	g a d	g a d
m o i s e s		m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s
c a n a a n	c a n a a n	c a n a a n	c a n a a n	c a n a a n	c a n a a n	c a n a a n	c a n a a n
d e i x a r - l o		d e s a r - l o	d e s a r - l o	d e s a r - l o	d e i e r	d e s a r - l o	d e s a r - l o
f i l a d e l f i a		p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a o l i a	p h i l a d e l p h i a	p h i l a d e l p h i a
