unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
y a r u s a r a m e	j e r u s a l e m	j e r u s a l e m	u r i s h l e m	j e r u s a l e m	j a r u s h a m	j e r u s a l e m	j e r u s a l e m
p e s a i t a	b e s a i t h a	b e s a r e t h a	b e s a i d a	b e s a r e t h a	b e r i t h e	b e s a r e t h a	b e s a r e t h a
m i s i a	m i c i a	m i c i a	m i c i a	m i c i a	m i s h e l e e	m i c i a	m i c i a
k e r a s a	g e r a s e r	g e r a s e n e s	c l a z a	g e r a s e n e s	g e r a s i a s	g e r a s e n e s	g e r a s e n e s
a e s a y a m o	e s a i a h	e s a i a h	e s a i a h	e s a i a h	a s i a h	e s a i a h	e s a i a h
y u	j e w	j e w	j e w	j e w	j e w	j e w	j e w
r i k i a m e		l y c i u m	l y c i u m	l y c i u m	l e x i a m	l y c i u m	l y c i u m
n a e t a s e		n a e t u s	n i t u s	n a e t u s	n a n a t h a s	n a e t u s	n a e t u s
n i n e f a	n i n e p h a	n a e n e p h p h a	n i c e v a	n a e n e p h p h a	n e n o n a	n a e n e p h p h a	n a e n e p h p h a
e r e m a s e	e l e m u s	e l i u s	e l e m u s	e l i u s	e l e m a s	e l e m u s	e l e m u s
k o s e		c u s	k u s	c u s	g o s h u s	c u s	c u s
y o r i m e a n e		j o r i m a n e	j o l e m a n	j o r i m a n e	j e r o m	j o r i m a n e	j o r i m a n e
k a m e r i o		g a m a r i e l	c a m a r a e l	g a m a r i e l	g a m a l i t h	g a m a r i e l	g a m a r i e l
n a e k e n a		n i c a n a	n i c a n a	n i c a n a	n a c h a i a	n i c a n a	n i c a n a
r i p i a		l y b i a	l y b i a	l y b i a	l e v i a	l y b i a	l y b i a
m a k a r a r a k a n o		m a g a l a r a c h a n a	m a g a l a r a c h a n o	m a g a l a r a c h a n a	m a g a l i a l	m a g a l a r a c h a n a	m a g a l a r a c h a n a
p o s i a s e		p o s i a s	p o s i a s	p o s i a s	b o r u s i a s	p o s i a s	p o s i a s
