unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a l f e o	a l p h e u s	a l p h e e	a l p h e u s	a l p h e e	a l o p a	a l p h e u s	a l p h e u s
e ' e j t e m e ' e c a n		e l e j t e m o l e c a n	e l e j t e m e d e c a n	e l e j t e m o l e c a n	h e e n	e l e j t e m o l e c a n	e l e j t e m o l e c a n
m a t a t	m a t t a t h	m a t t a t h	m a t t a t	m a t t a t h	m a t t a t	m a t t a t h	m a t t a t h
g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g e b r e l	g a b r i e l	g a b r i e l
b a r t i m e o	b a r t i m a e u s	b a r t i m a e u s	b a r t i m a e u s	b a r t i m a e u s	b a r t i m	b a r t i m a e u s	b a r t i m a e u s
g o g	g o g	g o g	g o g	g o g	g o d	g o g	g o g
d i o t r e f e s		d i o t r e p h e s	d i o t r e p h e s	d i o t r e p h e s	d i d o t e s	d i o t r e p h e s	d i o t r e p h e s
e m a u s		e m a u s	e m a u s	e m a u s	e m a	e m a u s	e m a u s
s i r a c u s a	s y r a k u s a	s i r a k u s a	s i r a c u s a	s i r a k u s a	s i a d	s i r a c u s a	s i r a k u s a
f e l i p e	p h i l i p o s	p h i l i p o s	p h i l i p e	p h i l i p o s	p e l	p h i l i p o s	p h i l i p o s
t r i f o s a	t r y p h o s a	t r y p h o s a	t r y p h o s a	t r y p h o s a	t r i s a h	t r y p h o s a	t r y p h o s a
b e t f a g e		b e t p h a g e	b e t p h a g e	b e t p h a g e	b e t	b e t p h a g e	b e t p h a g e
m i l e t o	m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s	m i l a	m i l e t u s	m i l e t u s
f e l i x		p h e l i x	p h e l i x	p h e l i x	p	p h e l i x	p h e l i x
t e ' a n t a c u u n a		t h e o n t a c u u n a	t h e n a n t a c h u n a	t h e o n t a c u u n a	a t e n a	t h e o n t a c u u n a	t h e o n t a c u u n a
j e s u s		j e s u s	j e s u s	j e s u s	j e s	j e s u s	j e s u s
p i r r o	p i r e r	p i r u s	p i r r u s	p i r u s	p a r o r	p i r u s	p i r u s
c l e o f a s	c l o p a s	c l o p a s	c l o p a s	c l o p a s	c e l o p	c l o p a s	c l o p a s
n e f t a l i		n e p h t a l i	n e p h t a l i	n e p h t a l i	n	n e p h t a l i	n e p h t a l i
e l i z a b e t		e l i z e b e t h	e l i z a b e t	e l i z e b e t h	e l	e l i z a b e t	e l i z e b e t h
r u y a u j m u a ' a	r u d m u	r u y a u j m u a e l	r u y a u j m a l a	r u y a u j m u a e l	r e d	r u y a u j m u a e l	r u y a u j m u a e l
j o e l	j o e l	j o e l	j o e l	j o e l	j o l	j o e l	j o e l
g a l a c i a	g a l a c i a	g a l a c i a	g a l a c i a	g a l a c i a	g a l	g a l a c i a	g a l a c i a
n a g a i	n a g a i	n a g a i	n a g a i	n a g a i	n a d	n a g a i	n a g a i
c o r e		c o r e	c o r e	c o r e	r r e r	c o r e	c o r e
a c a y a	a h a d	a c h a y a	a c a y a	a c h a y a	a d a d	a c a y a	a c h a y a
f l e g o n t e	p h l e g o n s	p h l e g o n t e	p h l e g o n t e	p h l e g o n t e	p e l a	p h l e g o n t e	p h l e g o n t e
