unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
k a p e r i e l		c a p e r i e l	g a b e r i e l	c a p e r i e l	g a b i e l	c a p e r i e l	c a p e r i e l
e e s a u	e s a u s	e s a u	e s a u	e s a u	e s a	e s a u	e s a u
t i		d i	d i	d i	j e w	d i	d i
r a h a p e	r a h a b	r a k a p e	r a h a b e	r a k a p e	r a n a	r a k a p e	r a k a p e
k o l o s e		c o l o c h	g o l o s	c o l o c h	c o l o s	c o l o c h	c o l o c h
n i i k a n o r		n y c a n o r	n i c a n o r	n y c a n o r	n i c a r o n	n y c a n o r	n y c a n o r
e e l i i m a s e	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s
c u n k u	h u n c u s	h u n c u	h u n c u	h u n c u	j e c u s	h u n c u	h u n c u
s o r a m	j e h o r a m	j o r a m	j o r a m	j o r a m	s o r a m	j o r a m	j o r a m
k a l i i l e e	g a l i l e	g a l i l	g a l i l	g a l i l	g a l i a	g a l i l	g a l i l
n a r s i i s i	n a r s i s	n a r s i s	n a r s i s	n a r s i s	n a r s i s	n a r s i s	n a r s i s
l a o t i i s e e	l a o d i k e a	l a o d i k e	l a o d i k e	l a o d i k e	l a o d i a	l a o d i k e	l a o d i k e
a k a i		a g a i	a g a i	a g a i	a g a	a g a i	a g a i
f i r i i s i i	p h r i s i a	p h e s s i	p r i s c i	p h e s s i	p e r i s	p h e s s i	p h e s s i
