unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a l f i u s	a l p h i u s	a l p h i u s	a l p h i u s	a l p h i u s	a l p h i u s	a l p h i u s	a l p h i u s
m a g a d a n	m a g a d a n	m a g a d a n	m a g a d a n	m a g a d a n	m a g a d d a n	m a g a d a n	m a g a d a n
m a t i a s	m a t t h i a s	m a t h i a s	m a t h i a s	m a t h i a s	m a t t h i a s	m a t h i a s	m a t h i a s
g a d a r a	g a d a r a	g a d a r a	g a d a r a	g a d a r a	g a d d a r	g a d a r a	g a d a r a
b e l s e b u l	b e e l z e b u b	b e e l z e b u l	b e e l z e b u l	b e e l z e b u l	b e b e b u b	b e e l z e b u l	b e e l z e b u l
a k a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a
i s i p	i s i p	i s i p	i s i p	i s i p	i s i p p i p	i s i p	i s i p
e p a f r a s	e p a p h r a s	e p a p h r a s	e p a p h r a s	e p a p h r a s	e p h r a s	e p a p h r a s	e p a p h r a s
t a b i t a	t a b i t h a	t a b i t h a	t a b i t h a	t a b i t h a	t a b y t a	t a b i t h a	t a b i t h a
f i l i p	p h i l i p	p h i l i p	p h i l i p	p h i l i p	p h i l i p p i p	p h i l i p	p h i l i p
t i k i k u s	t y c h i c u s	t y c h i c u s	t y c h i c u s	t y c h i c u s	t y f c i c u s	t y c h i c u s	t y c h i c u s
b i t i n i a	b i t i n i a	b y t t i n i a	b e t h i n i a	b y t t i n i a	b i t y n i c i a	b i t i n i a	b y t t i n i a
m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i	m a r i a	m a r i a
g a b a t a	g a b b a t h a	g a b b a t h a	g a b b a t h a	g a b b a t h a	g a b b a t	g a b b a t h a	g a b b a t h a
a i s a i a	i s a i a	a i s a i a	i s a i a	a i s a i a	i s a i c h i a	a i s a i a	a i s a i a
j e s e b e l	j e z e b e l	j e s s e b e l	j e s s e b e l	j e s s e b e l	j e s e b e l	j e s s e b e l	j e s s e b e l
k w a r t u s	c a r t u s	c h e m a r t u s	q u a r t u s	c h e m a r t u s	c a r t e t u s	c h e m a r t u s	c h e m a r t u s
k o l o s i	c o l o s	c o l o s i	c o l o s i	c o l o s i	c o l u s i	c o l o s i	c o l o s i
n a s a r e t	n a s a r e t h	n a s a r e t	n a s a r e t	n a s a r e t	n a s a r e t	n a s a r e t	n a s a r e t
e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s
r a h a p	r a h a b	r a h a p	r a h a p	r a h a p	r a h a p h	r a h a p	r a h a p
j o p a	j o p a	j o p a	j o p a	j o p a	j o s a h	j o p a	j o p a
g a l i l i	g a l i l e e	g a l i l e e	g a l i l e e	g a l i l e e	g a l i l e	g a l i l e e	g a l i l e e
n a h u m	e s l i	n a h u m	n a h u m	n a h u m	h a n u m	n a h u m	n a h u m
l a o d i s i a	l a o d i c i a	l a o d i k e i a	l a o d i s i a	l a o d i k e i a	l a o d i c i a	l a o d i s i a	l a o d i k e i a
i p e  p a n d a i w a  m a n a		i p e n p a n d a i e m o p h r m a n a	i p e p h a n d e n a m a n n a	i p e n p a n d a i e m o p h r m a n a	c a n d a i	i p e n p a n d a i e m o p h r m a n a	i p e n p a n d a i e m o p h r m a n a
f i b i	p h i b y	p h i b y	p h i b y	p h i b y	p h i b i	p h i b y	p h i b y
