unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
s u s a n a ' a e	s u s a n n a	s u s a n n a	s u s a n n a	s u s a n n a	s h a n	s u s a n n a	s u s a n n a
a l a f i a s i	a l p h i u s	a l p h i a s	a l p h i a s	a l p h i a s	a l i a s	a l p h i a s	a l p h i a s
m e n a	m e n a	m e n a	m a n	m e n a	m e r a	m e n a	m e n a
i s i p i	j	i s p i	e g y p t	i s p i	e s i p	i s p i	i s p i
k a l i o ' a	c l e o	c r i a u	c r e b a	c r i a u	g a l o a	c r i a u	c r i a u
p a t i m i a s i ' a e	b a r t i m a e u s	p a t i m u s	p a t i m u s	p a t i m u s	b a t h e s	p a t i m u s	p a t i m u s
h a l a n i	h a r a n	h a r a n	h a r a n	h a r a n	a r a n	h a r a n	h a r a n
a l a m a ' a	m e d e s	a l a m a	a l m a	a l a m a	a l m a	a l a m a	a l a m a
e f a t a	e p h a t	e p h a t a	e p h a t	e p h a t a	e p h a r	e p h a t	e p h a t
t a l o a s i	t r o u s	t r o a s	d r o u s	t r o a s	t a r o s	t r o a s	t r o a s
k a v a t a s i ' a	t e t a t u s	g a v a t u s	g a v a t u s	g a v a t u s	c a p h a s	g a v a t u s	g a v a t u s
p e o	b e o r	b e o r	b e o r	b e o r	b e o r	b e o r	b e o r
n a p a t a l a i	n a p p a t r a	n a b a d r a i	n a p a t r i	n a b a d r a i	n a p h a l i s	n a b a d r a i	n a b a d r a i
k a l i l i	g a l i l e e	g a l i l i	g a l i l e e	g a l i l i	m a l i l e l	g a l i l e e	g a l i l e e
y u p u l u s i ' a k i	j u b u l l u s	j u b l u s	j u b l u s	j u b l u s	j o p h u s	j u b l u s	j u b l u s
y o l i m a	j o l i m	j o r i m a	j o r i m a	j o r i m a	j o l i a	j o r i m a	j o r i m a
o ' a e n i n e	b a r a k	b a r a k	b a r a k	b a r a k	b a r a n	b a r a k	b a r a k
k o n i l i a s i ' a	g o n r i u s	g o n l i a s	g o n l i a s	g o n l i a s	c o n i a s	g o n l i a s	g o n l i a s
t a i m o n i ' a e	t i m o n	t i m o n	t i m o n	t i m o n	t y m a	t i m o n	t i m o n
s e t i	s t	s t e	s t e	s t e	s u d	s t e	s t e
s a f a i l a ' a e	s a p h i l a	s a p h i l a	s a p h i l a	s a p h i l a	s h a b	s a p h i l a	s a p h i l a
y u t i a	j u d e a	j u d e a	j u d e a	j u d e a	j u d	j u d e a	j u d e a
k e n e s a l e t i	c a n e s a l a l e e	c a n e s a r e t h	g e n e s a r e t h	c a n e s a r e t h	c h a s	c a n e s a r e t h	c a n e s a r e t h
a s a ' a m o ' a e	a s a c h s	a s a m o h	a s a m o s	a s a m o h	a s h a r	a s a m o h	a s a m o h
l i t a	l u d	l u d	l u d	l u d	l i u s	l u d	l u d
a ' k a i y a	a c h i a h	a c h i a h	a c h i a h	a c h i a h	a c h i a	a c h i a h	a c h i a h
l i a p o a m i	l y a p o a m	l i a b o a m i	r i a b o a m i	l i a b o a m i	l i a b	l i a b o a m i	l i a b o a m i
