unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
i s r a e l	i s r a e l	i s r a e l	i s r a e l	i s r a e l	i s r a e l	i s r a e l	i s r a e l
r e b e c a	r e b e c a	r e b e c a	r e b e c h a	r e b e c a	r e b e a	r e b e c a	r e b e c a
c n i d o	c n i d u s	c n i d u s	c n i d u s	c n i d u s	k i d u s	c n i d u s	c n i d u s
n e r e o	n a r e u s	n e r e u s	n e r e u s	n e r e u s	n e r e e e u s	n e r e u s	n e r e u s
i l a i d s a	e l i t s	i l a i d s a	i l a i d s a	i l a i d s a	i l a	i l a i d s a	i l a i d s a
r u b e n	r u b e n	r u b e n	r u b e n	r u b e n	r e b e n	r u b e n	r u b e n
j o n a	j o n a	j o n a	j o n a	j o n a	j o n a	j o n a	j o n a
g a y o	g a i u s	g a i u s	g a i u s	g a i u s	g a h i s	g a i u s	g a i u s
n e f t a l i		n e p h t a l y	n e p h t h a l i	n e p h t a l y	n e p h a l i s	n e p h t a l y	n e p h t a l y
e t i o p i a		e t h i o p i a	e t h i o p i a	e t h i o p i a	e t h i o p i a	e t h i o p i a	e t h i o p i a
a c a y a	g r i a h	a c h a i a	a c h a i a	a c h a i a	a c h i a	a c h a i a	a c h a i a
f r i g i a	p h r i g i a	p h r i g i a	p h r i g i a	p h r i g i a	p h i g a	p h r i g i a	p h r i g i a
