unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
f i l o l o g u s	p h i l o l o g u s	p h i l o l o g u s	p h i l o l o g u s	p h i l o l o g u s	p h i l o g u s u s	p h i l o l o g u s	p h i l o l o g u s
t a m a r	t a m a r	t a m a r	t h a m a r	t a m a r	t a m a r	t a m a r	t a m a r
e m o n	e m o n	e m o n	e m o n	e m o n	h e m o n	e m o n	e m o n
n a g a i	n a g a i	n a g i	n a g i	n a g i	n a g a	n a g i	n a g i
s a m u e l	s a m u e l	s a m u e l	s a m u e l	s a m u e l	s a m u l	s a m u e l	s a m u e l
a l e k s a n d r i a	a l e x a n d r i a	a l e x a n d r i a	a l e x a n d r i a	a l e x a n d r i a	a l e s	a l e x a n d r i a	a l e x a n d r i a
m a g a d a n	m a g a d a n	m a g a d a n	m a g a d a n	m a g a d a n	m a g a d	m a g a d a n	m a g a d a n
m a t a t	m a t t a t h	m a t t	m a t t a t h	m a t t	m a t t h a t	m a t t a t h	m a t t a t h
f e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p e s t u u s	p h e s t u s	p h e s t u s
b a r t o l o m y u	b a r t o l o m e w	b a r t o l o m e w	b a r t o l o m e u	b a r t o l o m e w	b a r t o l u s u s u s	b a r t o l o m e w	b a r t o l o m e w
n a n u		n a ñ u	n a n u	n a n u	n a n u b	n a n u	n a n u
d i o n i s i u s	d i o n i c i u s	d i o n i c i u s	d i o n i c i u s	d i o n i c i u s	d i o n i c u s	d i o n i c i u s	d i o n i c i u s
e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s
s e k e m	z a c h e m	s e c h e m	s h e c h e m	s e c h e m	s e c e d	s e c h e m	s e c h e m
f i l i p	p h i l i p o s	p h i l i p	p h i l i p o s	p h i l i p	p h i l i p o s	p h i l i p o s	p h i l i p o s
t r o a s	t r o a s	t r o a z	t r o a z	t r o a z	t r o a s	t r o a s	t r o a z
b e t l e h e m	b e t h l e h e m	b e t l e h e m	b e t l e h e m	b e t l e h e m	b e t h e a m	b e t l e h e m	b e t l e h e m
m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s
y u t i k u s	e u t i c u s	j u t i c u s	j u t i c u s	j u t i c u s	j u t i a u s	j u t i c u s	j u t i c u s
e f e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e e z u s	e p h e s u s	e p h e s u s
j e s i	j a t i	j e s i	j e s i	j e s i	j e s i a	j e s i	j e s i
s o p a t e r	s o p a t e r	s o p a t e r	s o p a t e r	s o p a t e r	s o p a t e r	s o p a t e r	s o p a t e r
k l i o p a s	c l i o p a s	c l i o p a s	c l i o p a s	c l i o p a s	c l i o s	c l i o p a s	c l i o p a s
n a r s i s u s	n a r s i s u s	n a r s i s u s	n a r s i s u s	n a r s i s u s	n a r s i s u s	n a r s i s u s	n a r s i s u s
e l a i j a	e l i a	e l i a	e l i a	e l i a	e l i a	e l i a	e l i a
r e s e l	r a m a h	r e z e l	r e z e l	r e z e l	r e s e l	r e z e l	r e z e l
j o n	j o n	j o n	j o n	j o n	j u h a n o n	j o n	j o n
g e r a s a	g e r a s a	g e r a s a	g e r a s a	g e r a s a	g e r a s	g e r a s a	g e r a s a
n a h o r	n a h o r	n a h o r	n a h o r	n a h o r	n a e b	n a h o r	n a h o r
k o r a	c o r a	c o r a	c h o r a	c o r a	c o r a	c o r a	c o r a
m e r NG g o n a q a		m e r ŋ g o n a n a	m e r NG g o n a s a	m e r NG g o n a n a	c	m e r NG g o n a q a	
f l e g o n	p h l e g o n	p h l e g o n	p h l e g o n	p h l e g o n	p h o e g o n	p h l e g o n	p h l e g o n
