unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
j u d e e ts		j e w	j e w	j e w	j u d e	j e w	j e w
k v a r t		c b a r t u s	c b a r t	c b a r t u s	c e b a r t u s	c b a r t u s	c b a r t u s
k o l o s		c o l o s	c o l o s	c o l o s	k o l o s	c o l o s	c o l o s
n a t a n a i l		n a t a n a e l	n a t a n a e l	n a t a n a e l	n a t t h a	n a t a n a e l	n a t a n a e l
e l i m		e l i m	e l i m	e l i m	e l i m	e l i m	e l i m
r a v a		r a b b a s	r a b b a	r a b b a s	r a b a	r a b b a s	r a b b a s
j o r a m		j o r a m	j o r a m	j o r a m	j o r a m	j o r a m	j o r a m
g a l i l e j a		g a l i l e e	g a l i l e a	g a l i l e e	g a l i l	g a l i l e e	g a l i l e e
n a s o n		n a s o n	n a s o n	n a s o n	n a s o n	n a s o n	n a s o n
l a o d i k i j a		l a o d i c i a	l a o d i c i a	l a o d i c i a	l o d i c i a	l a o d i c i a	l a o d i c i a
p r e d a d o v t e		p r e d a d o b t e	p r e d a d o b t e	p r e d a d o b t e	p r e d a d i a	p r e d a d o b t e	p r e d a d o b t e
f i v a		p h i b a	p h i b a	p h i b a	p h i b a	p h i b a	p h i b a
