unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
i m e n e	i m e n e	i m e n e	i m e n e	i m e n e	i m m e e	i m e n e	i m e n e
n e r e	n e r e a	n e r e	n e r e	n e r e	n e r e r	n e r e	n e r e
g a y i s	g a u s	g a u s	g a u s	g a u s	g a i s	g a u s	g a u s
b o u z	b u z	b u z	b u z	b u z	b o u z	b u z	b u z
p o n s	p o n	p o n s	p o n s	p o n s	p o n u s	p o n s	p o n s
b e t s a y d a	b e t h s a d a	b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h a d a	b e t h s a i d a	b e t h s a i d a
j o z e f		j o z e p h e s	j o s e p h	j o z e p h e s	j o z o e p h	j o z e p h e s	j o z e p h e s
f e s t i s	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t i s	p h e s t u s	p h e s t u s
e n o s		e n o s	e n o s	e n o s	e n o s	e n o s	e n o s
a b i y o u	a b i h u	a b i h u	a b i h u	a b i h u	a b i o	a b i h u	a b i h u
a b e l		a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
p o s i y i s		p o s i u s	p o c i u s	p o s i u s	p o s i i s	p o s i u s	p o s i u s
v a c h t i	v a s h t i r	v a s h t i	v a s h t i	v a s h t i	b a s c t u t	v a s h t i	v a s h t i
a k i m e l e k		a h i m e l e c h	a h i m e l e c h	a h i m e l e c h	a c h i l e k	a h i m e l e c h	a h i m e l e c h
m a t i t y a	m a t t i t h i a h	m a t t i t h i a	m a t t i t h i a	m a t t i t h i a	m a t i t h i a	m a t t i t h i a	m a t t i t h i a
m o		m o	m o	m o	h o d	m o	m o
a s y e r i s	a s h i e r u s	a s h i e r u s	a s h i e r u s	a s h i e r u s	a s i e s	a s h i e r u s	a s h i e r u s
m a k p e l a	m a a c p e l a h	m a k p e l a h	m a a c p e l a h	m a k p e l a h	m a c p h e l a	m a a c p e l a h	m a a c p e l a h
m e l k i s e d e k		m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i d e e	m e l c h i s e d e c	m e l c h i s e d e c
g e r a	g e r a h	g e r a	g e r a	g e r a	g e r a h	g e r a	g e r a
g e n	g i n	g e n	g e n e	g e n	g e n e	g e n	g e n
a m o		a m o	a m o	a m o	a m o r	a m o	a m o
e l a	e l a h	e l a	e l a	e l a	e l a	e l a	e l a
e f a t a	e p h a t h a	e p h a t h a	e p h a t h a	e p h a t h a	e p h a t h a	e p h a t h a	e p h a t h a
t i r	t i r	t i r	t i r	t i r	t i r r	t i r	t i r
p i l a t	p i l a t h	p h i l a t h	p h i l a t h	p h i l a t h	p i l a t h	p h i l a t h	p h i l a t h
b e n j a m e n	b e j a m i n	b e n j a m i n	b e n j a m i n	b e n j a m i n	b e e n i a h	b e n j a m i n	b e n j a m i n
m a r i	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a
g e d a l y a	g e d a l i a h	g e d a l i a h	g e d a l i a h	g e d a l i a h	g e d a l i a h	g e d a l i a h	g e d a l i a h
e b i l i s	e b i l i s	e b u l l u s	e b u l l u s	e b u l l u s	e b u l	e b u l l u s	e b u l l u s
j o j a k i m	j o i a c h i m	j o i a k i m	j o i a k i m	j o i a k i m	j e h o j a h	j o i a k i m	j o i a k i m
s a d i s e y e n	s a d i k e e e	s a r d i s e h e e	s a r d i s e h e e	s a r d i s e h e e	s a d i s e e	s a r d i s e h e e	s a r d i s e h e e
a d i	a d i a	a d i a	a d i a	a d i a	a d i a	a d i a	a d i a
n e b o u c h a r a d a n	n e b u s h a a d a n	n e b u s h a r a d a n	n e b u s h a r r a d a n	n e b u s h a r a d a n	n e b o s h a r	n e b u s h a r a d a n	n e b u s h a r a d a n
e m a y i s	h e r m a u s	h e r m a u s	e m a i s h	h e r m a u s	e m a i s	h e r m a u s	h e r m a u s
s a m o s		s a m o s	s a m o s	s a m o s	s a m o s	s a m o s	s a m o s
j e z i	j e z i	j e s u s	j e s u s	j e s u s	j e s i a	j e s u s	j e s u s
g i b e t o n	g i b e t h o n	g i b e t h o n	g i b e t h o n	g i b e t h o n	g i b e n	g i b e t h o n	g i b e t h o n
n a o m i	n a o m i	n a o m i	n a o m i	n a o m i	n a o m i a	n a o m i	n a o m i
k a d e s		k a d e s	k a d e s	k a d e s	c a d e s	k a d e s	k a d e s
a b i y o u d	a b i h u d	a b i h u d	a b i h u d	a b i h u d	a b i o d	a b i h u d	a b i h u d
t o l e m a y i s	t o l e m a u s	t o l e m a u s	t o l e m a i s h	t o l e m a u s	t o l e m a i	t o l e m a u s	t o l e m a u s
