unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a n e y a n	m a n a a n	m a n e j a n	m a n e j a n	m a n e j a n	m a n	m a n e j a n	m a n e j a n
m a i k e l	m y c h e r e	m a i c h e l	m a i c h e l	m a i c h e l	m y g e l	m a i c h e l	m a i c h e l
g a r e s i a	g a l e s i a	g a l e s i a	g a l e s i a	g a l e s i a	g a l e z a z i a	g a l e s i a	g a l e s i a
b i s e p u	b e e l z e b u s	b e e l z e b u b	b e e l z e b u s	b e e l z e b u b	b e r e b	b e e l z e b u s	b e e l z e b u s
a k e i y a	a r c h a u s	a r c h e i a	a c h a i j a h	a r c h e i a	a c h i a s	a r c h e i a	a r c h e i a
i r a m	e r a m	e r a m	e r a m	e r a m	i l a m	e r a m	e r a m
e f e s a s i	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e z a s	e p h e s u s	e p h e s u s
t o m a s i	t h o m u s	t o m a s	t o m a s	t o m a s	t h o m a s	t o m a s	t o m a s
g o u n a r o	g o c a l	g o u n a r o	g o l u n a r o	g o u n a r o	g o n	g o u n a r o	g o u n a r o
b i t i n i a	b e t i n i a	b e t h i n i a	b e t h i n i a	b e t h i n i a	a t i n i a	b e t h i n i a	b e t h i n i a
n e i m a n	n a i m a n	n a i m a n	n a i m a n	n a i m a n	n i m a m	n a i m a n	n a i m a n
g a t	g a d	g a t	g a t	g a t	g a h	g a t	g a t
a i s a i y a	i s a i a s	i s a i a h	i s a i a	i s a i a h	a s i a t	i s a i a h	i s a i a h
y o a n a	j o a n a s	j o a n a	j o a n a	j o a n a	j o s a n	j o a n a	j o a n a
r e s a	r e z a	r e s a	r e s a	r e s a	r e z a z	r e s a	r e s a
k o n i r i a	c o n i d i a	c o n i r i a	c o n i r i a	c o n i r i a	c o n i i a	c o n i r i a	c o n i r i a
o p e t i	o b e t h	o b e t h	o b e t h	o b e t h	j o t e s	o b e t h	o b e t h
i n o k i	e n e c	i n o c i	i n o c i	i n o c i	i n o s	i n o c i	i n o c i
r o m a	r o m u s	l o m a	l o m a	l o m a	r o m a h	l o m a	l o m a
y o r i m	j o d e m	j o r i m	j o r i m	j o r i m	j o d o n	j o r i m	j o r i m
g a r i o	g a l i	g a l i o	g a l i o	g a l i o	g a a l	g a l i o	g a l i o
p a m e n a	p a m e n a	p a m e n a	p a m e n a	p a m e n a	p a m e n a	p a m e n a	p a m e n a
l i n u s i	l y n u s	l y n u s	l y n u s	l y n u s	l i n e s	l y n u s	l y n u s
a k e i y a	a r c h a u s	a r c h e i a	a c h a i j a h	a r c h e i a	a c h i a s	a r c h e i a	a r c h e i a
p i r i s i r a	p r i s r a h	b e r i s i d a	b e r i s i d a	b e r i s i d a	p i l i s a	b e r i s i d a	b e r i s i d a
