unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a l f e o	a l p h e u s	a l p h e u s	a l p h e u s	a l p h e u s	a l p h a u s	a l p h e u s	a l p h e u s
m a g o g	m a g o g	m a g o g	m a g o g	m a g o g	m a g o g	m a g o g	m a g o g
m e l q u i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c
g a d	g a d	g a d	g a d	g a d	g a d a d	g a d	g a d
t s i a t s i a p i r u t a n a	t r s i a p i r u t a n n a	t s i a t s i a p i r u t h a n a	t s i a t s i a p h i r u t h a n a	t s i a t s i a p i r u t h a n a	c h y a t	t s i a t s i a p i r u t h a n a	t s i a t s i a p i r u t h a n a
g o m o r r a	g o m o r r a	g o m o r r a	g o m o r r a	g o m o r r a	g o m o s	g o m o r r a	g o m o r r a
d r u s i l a	d r u s i l a	d r u s i l a	d r u s i l a	d r u s i l a	d r e s i l a	d r u s i l a	d r u s i l a
e n o s		e n o s	e n o s	e n o s	e n o s	e n o s	e n o s
t a m a r	t a m a r	t a m a r	t a m a r	t a m a r	t h a m a r	t a m a r	t a m a r
f e b e	p h a d e	p h e b e	p h e b e	p h e b e	p h e b e z	p h e b e	p h e b e
u r b a n o	u r b a n u s	u r b a n u s	u r b a n u s	u r b a n u s	j u r b a	u r b a n u s	u r b a n u s
b e t f a g e		b e t h p h a g a h	b e t h p h a g e	b e t h p h a g a h	b e t h a r	b e t h p h a g a h	b e t h p h a g a h
m n a s o n		m n a s o n	m n a s o n	m n a s o n	m a s o n	m n a s o n	m n a s o n
f e s t o	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p h a s t u s	p h e s t u s	p h e s t u s
e r a s t o	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s
j u d i o		j u d o y e e	j u d i u s	j u d o y e e	j u d i u s	j u d o y e e	j u d o y e e
r e b e c a	r e b e c a	r e b e c a	r e b e c a	r e b e c a	r e b e c a	r e b e c a	r e b e c a
g n i d o	g d u s	g n i d u s	g n i d u s	g n i d u s	g i o d	g n i d u s	g n i d u s
n i c a n o r	n i c a n o r	n i c a n o r	n i c a n o r	n i c a n o r	n i c a	n i c a n o r	n i c a n o r
e l i u d	e l i u d	e l i u d	e l i u d	e l i u d	e l i u s	e l i u d	e l i u d
r e g i o	r e g i u s	r e g i u s	r e g i u s	r e g i u s	r e g i u s	r e g i u s	r e g i u s
j o r a m	j o r a m	j o r a m	j o r a m	j o r a m	j o r a m	j o r a m	j o r a m
g a l i l e a	g a l i l a	g a l i l e a	g a l i l e a	g a l i l e a	g a l i e a	g a l i l e a	g a l i l e a
n a r c i s o	n a r t i s u s	n a r c h i s u s	n a r c i s u s	n a r c h i s u s	n a r c h i s	n a r c h i s u s	n a r c h i s u s
l a s e a	l a s e a	l a s e a	l a s e a	l a s e a	l a s e a	l a s e a	l a s e a
a c a y a	a k e c e	a c h a g r a	a c a i a	a c h a g r a	a c h a	a c h a g r a	a c h a g r a
p i l a t o	p i l a t u s	p i l a t u s	p i l a t o s	p i l a t u s	p h i l a t u s	p i l a t u s	p i l a t u s
