unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
h a b e l	h a b e l	h a b e l	h a b e l	h a b e l	h a b e l	h a b e l	h a b e l
p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s
t a r s u s	t a r s h u s	t a r s u s	t a r s u s	t a r s u s	t a r s u s	t a r s u s	t a r s u s
a m o n	a m o n	a m o n	a m o n	a m o n	a m o n	a m o n	a m o n
m e l k i s e d h e k	m e l c h i z e d e k	m e l c h i z e d e k	m e l c h i z e d e k	m e l c h i z e d e k	m e l c i z e d e k	m e l c h i z e d e k	m e l c h i z e d e k
s e t a n	s a t a n	s e t a n	s e t h a n	s e t a n	s e t h a n	s e t a n	s e t a n
a l e k s a n d r i a	a l e x a n d r i a	a l e x a n d r i a	a l e x a n d r i a	a l e x a n d r i a	a l e c a n d a r	a l e x a n d r i a	a l e x a n d r i a
m a k e d h o n i a	m a k e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a k e d o n i a	m a c e d o n i a	m a c e d o n i a
m e l e a	m e l e a	m e l e a	m e l e a	m e l e a	m e l e a	m e l e a	m e l e a
g a l i l e a	g a l i l a	g a l i l a	g a l i l e a	g a l i l a	g a l y l e a	g a l i l a	g a l i l a
u r i a	u r i a	u r i a	u r i a	u r i a	j u r i a	u r i a	u r i a
h a g a r	h a g a r	h a g a r	h a g a r	h a g a r	a g a r	h a g a r	h a g a r
e l a m	e l a m	e l a m	e l a m	e l a m	e l a m	e l a m	e l a m
e f e s u s	e p h e s h u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s
s i r o - f e n i s i a	s y r o p h o e n i c i a	s y r o p h o e n i s i a	s y r o p h o e n i c i a	s y r o p h o e n i s i a	s y r o p h o e e n i a	s y r o p h o e n i c i a	s y r o p h o e n i c i a
f e n i s i a	p h o e n i c i a	p h e n i s i a	p h o e n i c i a	p h e n i s i a	p h e e n i a	p h o e n i c i a	p h o e n i c i a
t r o f i m u s	t r o p h i m u s	t r o p h i m u s	t r o p h y m u s	t r o p h i m u s	t r o p h o m u m	t r o p h i m u s	t r o p h i m u s
b e t f a g e	b e t h o a g e	b e t h p h a g e	b e t h p h a g e	b e t h p h a g e	b e t p h o g e	b e t h p h a g e	b e t h p h a g e
m o l o k h	m o l o c h	m o l o c h	m o l o c h	m o l o c h	m o l o s a h	m o l o c h	m o l o c h
g e r a s a	g e r a s e	g e r a s a	g e r a s a	g e r a s a	g e r a s	g e r a s a	g e r a s a
h e s l i	h e s l i	h e s l i	h e s l i	h e s l i	h e s l i a	h e s l i	h e s l i
a y u b	a i u b	a j u b	a j u b	a j u b	a i u b	a j u b	a j u b
r i b k a h	r i b c a h	r i b c a h	r i b c a h	r i b c a h	r e b e c h a	r i b c a h	r i b c a h
k o r i n t a	c o r y n t h a	c o r i n t a	c o r i n t h a	c o r i n t a	c o r i n a	c o r i n t a	c o r i n t a
n i k o l a u s	n i c o l a u s	n i c o l a u s	n i c o l a u s	n i c o l a u s	n i c o l a u s	n i c o l a u s	n i c o l a u s
e n o s	e n o s	e n o s	e n o s	e n o s	e n o s	e n o s	e n o s
r e h u	r e h u	r e h u	r e h u	r e h u	r e e u	r e h u	r e h u
y u s u f	j a u s e p h	j u s e p h	j a u s e p h	j u s e p h	j e s u s	j a u s e p h	j a u s e p h
g a m a l i e l	g a m a l i e l	g a m a l i e l	g a m a l i e l	g a m a l i e l	g a m a l	g a m a l i e l	g a m a l i e l
n a s a r e t	n a s a r e t h	n a s a r e t	n a s a r e t	n a s a r e t	n a s a r e t	n a s a r e t	n a s a r e t
l i n u s	l u d i a	l y n u s	l y n u s	l y n u s	l y n u s	l y n u s	l y n u s
a l l a h i p u n	a d o n a i i p o n	a l l a h i p p u n	a l l a h i p p u n	a l l a h i p p u n	a l o l a	a l l a h i p p u n	a l l a h i p p u n
p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s
