unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
n i y a b a l i s	n i a b a l i s	n i a b e l i s	n i a b e l i s	n i a b e l i s	n i o a b	n i a b e l i s	n i a b e l i s
a f i n i k i	e p h e n i c e	e p h e n i c e	e p h e n i c e	e p h e n i c e	a p h r e n i c	e p h e n i c e	e p h e n i c e
k a n a	c a n	c a n a	c a n a	c a n a	c a n a n	c a n a	c a n a
f i l i b i	p h i l i p i	p h i l e b e	p h i l e b e	p h i l e b e	p u l i e	p h i l e b e	p h i l e b e
b u w a n a r i j i s	p o a n n a r y g i s	b o a n n a r e g i u s	b o a n n a r e g i u s	b o a n n a r e g i u s	p e d a n r i s	b o a n n a r e g i u s	b o a n n a r e g i u s
y o h a n n a	j o h n	j o a n n a	j o a n n a	j o a n n a	j o h n a n	j o a n n a	j o a n n a
a s a l i	a s a l i	a s a l i	a s a l i	a s a l i	a s a l i a	a s a l i	a s a l i
a l i s a b a t u	e l i s a b a t h	e l i s a b e t h	e l i s a b e t h	e l i s a b e t h	a l i a	e l i s a b e t h	e l i s a b e t h
a b e l e n e	a b e l e n e	a b e l e n e	a b e l e n e	a b e l e n e	a b e n	a b e l e n e	a b e l e n e
h a b i l a	h a b e l	h a b e l a	h a b e l a	h a b e l a	a b a i	h a b e l a	h a b e l a
f i l u l u g u s u	p h i l u l u g u s	p h i l u l u g u s	p h i l u l u g u s	p h i l u l u g u s	p h e l e l	p h i l u l u g u s	p h i l u l u g u s
t a m a r a	t a m a r a	t a m a r a	t a m a r a	t a m a r a	t a m r a	t a m a r a	t a m a r a
a m i n a d a b u	a m e n a d a b	a m e n a d a b u	a m e n a d a b u	a m e n a d a b u	a m o d	a m e n a d a b u	a m e n a d a b u
m a t i y u	m a t t i u	m a t t i u	m a t t i u	m a t t i u	m a t t h i a	m a t t i u	m a t t i u
g e	g e	g e	g e	g e	g e h e n a	g e	g e
a l i k i z a n d a	e l i c e z a n d	a l c h i z a n d a	a l c h i z a n d a	a l c h i z a n d a	a l	a l c h i z a n d a	a l c h i z a n d a
a m a		s m a	a m a	s m a	d a m a n	a m a	s m a
m a d a y a	m a d a i a	m a d i a	m i d i a	m a d i a	m a d d i a	m a d i a	m a d i a
g a d	g a d	g a d	g a d	g a d	g a d	g a d	g a d
b a r s a b a	b a r s a b	b a r s a b a	b a r s a b a	b a r s a b a	e r r a b	b a r s a b a	b a r s a b a
g o l g o t a	g o l g o t h a	g o l g o t h a	g o l g o t h a	g o l g o t h a	g o l e t h a	g o l g o t h a	g o l g o t h a
d i y o n i s i y u s	d e o n i s u s	d i o n i s i u s	d i o n i s i u s	d i o n i s i u s	d i o n i s	d i o n i s i u s	d i o n i s i u s
e n o k	e n o k	e n e c h	e n e c h	e n e c h	b e n c	e n e c h	e n e c h
s h e k i m	s h e k i m	s h e c h e m	s h e c h i m	s h e c h e m	s h e c h e n	s h e k i m	s h e c h e m
f i l i b u s	p h i l i p u s	p h i l i p o s	p h i l i p o s	p h i l i p o s	p h e l i e	p h i l i p o s	p h i l i p o s
t a r s u s	t r s u s	t a r s u s	t a r s u s	t a r s u s	t a r s	t a r s u s	t a r s u s
b a i t a n y a	b e t h a n	b e t h a n i a	b e t h a n i a	b e t h a n i a	b e t h a n	b e t h a n i a	b e t h a n i a
m a r i y a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a
f i l i k u s	p h i l i c u s	p h i l i c u s	p h i l i c u s	p h i l i c u s	p h e l e c h	p h i l i c u s	p h i l i c u s
i f r a i m u	e p h r a e m	e p h r a i m	e p h r a i m	e p h r a i m	i p h e r a m	e p h r a i m	e p h r a i m
j e z e b e l	j e z e b e l	g e z e b e l	j e z e b e l	g e z e b e l	g e z e b e l	j e z e b e l	j e z e b e l
s u b a t a r u s	s o p a t e r u s	s o p a t e r u s	s o p a t e r u s	s o p a t e r u s	s o p a t	s o p a t e r u s	s o p a t e r u s
k i l i y o b a s	c i l e o b a s	c i l l i o b a s	c l o p a s	c i l l i o b a s	c i o p a s	c i l l i o b a s	c i l l i o b a s
n a t a n a i l u	n a t h a n a e l	n a t a n a e l	n a t a n a e l	n a t a n a e l	n a t a n	n a t a n a e l	n a t a n a e l
e l i s h a	e l i s h	e l i s h a	e l i s h a	e l i s h a	e l i a	e l i s h a	e l i s h a
r a h i l a	r a h e l	r a h a l a	r a h a l a	r a h a l a	r e r a h	r a h a l a	r a h a l a
y a f a	j a p h a	j a p h a	j a p h a	j a p h a	j u p h a	j a p h a	j a p h a
g a l i l i	g a l i l i	g a l i l e e	g a l i l e e	g a l i l e e	g a l i i	g a l i l e e	g a l i l e e
n a h s h o n	n a h s h o n	n a s h o n	n a h s h o n	n a s h o n	n a r o n	n a h s h o n	n a h s h o n
l a m a k a	l a m a c h a	l a m a c h a	l a m a c h a	l a m a c h a	l a m c h a	l a m a c h a	l a m a c h a
i b r a h i m	a b r a h e m	a b r a h a m	a b r a h a m	a b r a h a m	i b e r a h	a b r a h a m	a b r a h a m
f i l i u n a	p h i l e o n	p h i l e u n a	p h i l e o n	p h i l e u n a	p h e l e	p h i l e o n	p h i l e o n
