unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
g a b a t a	g a b a t a	g a b a t a	g a b a t a	g a b a t a	g a b a	g a b a t a	g a b a t a
i t h a y a	i s h a i a	i s a i a	i s a i a	i s a i a	i s a y a	i s a i a	i s a i a
j e d h e b e l	j e z e b e l	j e z e b e l	j e z e b e l	j e z e b e l	j e z e b	j e z e b e l	j e z e b e l
p u t o l i		p u t u l i	p u t o l i	p u t u l i	p a t u l	p u t o l i	p u t u l i
k o l o t h i a	c o l o s i a	c o l o s i a	c o l o s i a	c o l o s i a	c o l o s	c o l o s i a	c o l o s i a
n a r k i t h u t h	n a r c h i s u s	n a r c h i s u s	n a r c i s u s	n a r c h i s u s	n a r c i s	n a r c h i s u s	n a r c h i s u s
e l i t h a b e t h	e l i s a b e t h	e l i s a b e s	e l i s a b e s	e l i s a b e s	e l i s	e l i s a b e s	e l i s a b e s
k u i r i n o	c u y r e n u s	c u i r i n o	c u i r i n o	c u i r i n o	c u r u n	c u i r i n o	c u i r i n o
j o p a	j o p a	j o p a	j o p a	j o p a	j o p h a	j o p a	j o p a
g a l i l i a	g a l i l e e	g a l i l i a	g a l i l i a	g a l i l i a	g a l l i a	g a l i l i a	g a l i l i a
n a s o r		n a h o r	n a h o r	n a h o r	n a o r	n a h o r	n a h o r
l o d i k i a	l a o d i k i a h	l o d i c i a	l o d i c i a	l o d i c i a	l a o c i a	l o d i c i a	l o d i c i a
a k a y a	g r e e c e	a c h a i a	a c h a i a	a c h a i a	a c a d a	a c h a i a	a c h a i a
p i l o l o g u t h	p h i l o l o g u s	p h i l o l o g u s	p h i l o l o g u s	p h i l o l o g u s	p i l a	p h i l o l o g u s	p h i l o l o g u s
