unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m i t i l i n i - n a m o n o - a a p e	m e t i l e n e	m i t i l i n y n a m o n o - a p e	m i t i l i n i - n a m o n o - a p e	m i t i l i n y n a m o n o - a p e	m i t h i a n	m i t i l i n y n a m o n o - a p e	m i t i l i n y n a m o n o - a p e
p a k o  a a r a		p a c h a r a	p a c h a r a	p a c h a r a	p a r a r	p a c h a r a	p a c h a r a
e s l a i		e s l a h	e s l i	e s l a h	a s h l a e l	e s l a h	e s l a h
j i i s u u		j e s u w	j e s u	j e s u w	j u i s	j e s u w	j e s u w
m i r u  u r i m a n a		m i r w u r i m a n a	m i r u r i m a n a	m i r w u r i m a n a	m i r i a b	m i r w u r i m a n a	m i r w u r i m a n a
k o o r i n - n a v u n t u		c o r i n - n a v u n t w	c o r i n - n a t	c o r i n - n a v u n t w	g o r o n	c o r i n - n a v u n t w	c o r i n - n a v u n t w
n i a p o l i s - n a v u n t u  a a p e		n i a p o l i s n a v u t h a p e	n a p o l i s n a t a p e	n i a p o l i s n a v u t h a p e	o n i p a p h i u s	n i a p o l i s n a v u t h a p e	n i a p o l i s n a v u t h a p e
i i n o s i		e n o s	e n o s	e n o s	i i n o n	e n o s	e n o s
r e u		r e w	r e u	r e w	s h e e l	r e u	r e w
j o o n a		j o n a	j o n a	j o n a	j o n a h	j o n a	j o n a
k a m e l i e l e	g a m e l e l	c a m e l i e l	c a m e l i e l	c a m e l i e l	c a l i l i a	c a m e l i e l	c a m e l i e l
n e i n i		n a i n	n a i n	n a i n	n a r o n	n a i n	n a i n
d o  m a  n i i		d o r m a n i h	d o m a n e	d o r m a n i h	d o d o m	d o r m a n i h	d o r m a n i h
a k a b a s	a g a b u s	a g a b a s	a g a b a s	a g a b a s	a g a b b a s	a g a b a s	a g a b a s
p a i l a t i		p h i l a t h	p i l a t i	p h i l a t h	p a l i t i a	p h i l a t h	p h i l a t h
