unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a r t e		m a r t h i a	m a r t h i a	m a r t h i a	m a r a t h	m a r t h i a	m a r t h i a
m o l o k e		m o l o c h	m o l o c h	m o l o c h	m o g o g	m o l o c h	m o l o c h
g a m a l @ y @ @		g a m a l i e l	g a m a l i e l	g a m a l i e l	g a m a l	g a m a l i e l	g a m a l i e l
b @ z @ b u l		b e z e b u l	b e z e b u l	b e z e b u l	b e b b i a	b e z e b u l	b e z e b u l
a r a		a r a n	a r e n e s	a r a n	a r a h	a r a n	a r a n
e l y a z a a r e		e l i a s a r	e l i a z a r	e l i a s a r	e l i a s	e l i a s a r	e l i a s a r
e f r @ y i m		e p h r a i m	e p h r y a m	e p h r a i m	e t h i m e m	e p h r a i m	e p h r a i m
t i s h i k i	t i s i c a	t i s h i c i a	t i s h i c a	t i s h i c i a	t h y s h a	t i s h i c i a	t i s h i c i a
a r a m a	r a m a n	a r a m a	a r a m a	a r a m a	a r a m	a r a m a	a r a m a
b o s o o r e		b o s o r	b o s o r	b o s o r	b o s o r	b o s o r	b o s o r
n e y @ p o l i		n a e u s i p o l i s	n a i a p o l i s	n a e u s i p o l i s	d e c h o l	n a e u s i p o l i s	n a e u s i p o l i s
g @ l i l e		g a l i l	g a l i l e t u s	g a l i l	g a l i l e	g a l i l	g a l i l
e v o d i	e v d	e v o d i a	e v o d i a	e v o d i a	e s h i a	e v o d i a	e v o d i a
z h a		j a n	j a	j a n	j o d a	j a n	j a n
s a f @ r a		s a p h r a	s a p h r a	s a p h r a	s a p r a	s a p h r a	s a p h r a
k @ r @ s e		c a r s a n	q u a r s u s	c a r s a n	c e r i s	c a r s a n	c a r s a n
p w @ @		p a u l o s	p a u l o s	p a u l o s	p e l i s	p a u l o s	p a u l o s
e p @ f @ r @ d i t i		e p a p h r e d i t u s	e p a p h r e d i t u s	e p a p h r e d i t u s	e p h e r i s	e p a p h r e d i t u s	e p a p h r e d i t u s
s h @ t a n a		p h a t h a n a	s h t a n a	p h a t h a n a	s i t h a	p h a t h a n a	p h a t h a n a
z h w a t a m	j e a t h a m	j o a t a m	j o a t a m	j o a t a m	g a t h a m	j o a t a m	j o a t a m
z h e r a s a		j e r a s a	j e r a s a	j e r a s a	j o r a s	j e r a s a	j e r a s a
p a f o o s e		p a p h o s a	p a p h o s e	p a p h o s a	p a p o s	p a p h o s a	p a p h o s a
l w i k i	e u i c a	l e u c i a	l e u c i a	l e u c i a	l i c a	l e u c i a	l e u c i a
a k @ y i		a c h a i a	a c h a i a	a c h a i a	a c h i a	a c h a i a	a c h a i a
a r @ b e n		a r b a n	a r e b e n	a r b a n	a r b e	a r b a n	a r b a n
