unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
j e e s i	j e e s	j e s h i	j e e s i	j e s h i	j e s h u	j e e s i	j e s h i
p u t i y o l i	r h e g i u m	p h e g i u m	p h e g i u m	p h e g i u m	p i o l i s	p h e g i u m	p h e g i u m
k i l o p a	c l o p a	c i l o p a	c i l o p a	c i l o p a	c l o p p a	c i l o p a	c i l o p a
n a f i t a l i	n a p h t a l i s	n a p h i t a l i	n a p h i t a l i	n a p h i t a l i	n e a p h i a t h i a	n a p h i t a l i	n a p h i t a l i
a l i y u d a	a l e u d a	a l i u d a	a l i u d a	a l i u d a	a l i u d	a l i u d a	a l i u d a
k i r i n i y u	c r i n i u s	c r i n i u s	c r i n i u s	c r i n i u s	c r i n i u s	c r i n i u s	c r i n i u s
y o h a n a		j u h a n a	j u h a n a	j u h a n a	j o a n	j u h a n a	j u h a n a
g a l i l i	g a l i l a	g a l i l a	g a l i l a	g a l i l a	g a l i l i a	g a l i l a	g a l i l a
n a j a y a	n a g a i a	n - s h e a	n e r g a i a	n - s h e a	n o a h	n - s h e a	n - s h e a
k o o r a	c o r a h	c o r a	c o r a	c o r a	c o r o a	c o r a	c o r a
k a a t o		c a r t u	c a r t o	c a r t u	c a r a t h	c a r t u	c a r t u
f i l o l o g u	p h i l o l o g u s	p h i l o l o g u s	p h i l o l o g u s	p h i l o l o g u s	p h i l o g	p h i l o l o g u s	p h i l o l o g u s
