unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a t o u s a l a	m a t t h u s a l a	m a t u s a l a	m a t u s a l a	m a t u s a l a	m a t t o s	m a t u s a l a	m a t u s a l a
y o u t i k o s		u t i c u s	u t i c u s	u t i c u s	i u t u s	u t i c u s	u t i c u s
e f e s o s		e p h e s u s	e p h e s o s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s
j e s i		j e s i	j e s i	j e s i	j e s i s	j e s i	j e s i
t o l i m e		t o l y m e	t o l y m e	t o l y m e	t h o l i m e	t o l y m e	t o l y m e
k l o p a s	c l o p a s	c l o p a s	c l o p a s	c l o p a s	c l o p a s	c l o p a s	c l o p a s
n a h o u m	n a h u m	n a h u m	n a h u m	n a h u m	n a h o m	n a h u m	n a h u m
e l i z a b e t		e l i z a b e t	e l i z a b e t	e l i z a b e t	e l e z a b	e l i z a b e t	e l i z a b e t
p i r i s	p i r i s	p e r i s	p e r i s	p e r i s	p i r i s	p i r i s	p e r i s
j a n	j a n	j a n	j a n	j a n	j u h a n	j a n	j a n
g a d a r a - a	g a d a r a h	g a d a r a h	g a d a r a h	g a d a r a h	g a d r a n	g a d a r a h	g a d a r a h
m i s y a	m i c i a	m i s i a	m i s i a	m i s i a	m i s i a	m i s i a	m i s i a
k o r a	c h o r a h	c o r a	c o r a	c o r a	c h o r a	c o r a	c o r a
j a k o b - l a		j a c o b h	j a c o b r	j a c o b h	j a c o l a s	j a c o b h	j a c o b h
f i l i p	p h i l i p o s	p h i l i p	p h i l i p	p h i l i p	p h i l i p	p h i l i p	p h i l i p
