unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
h e r m o g e n e s		h e r m o g e n e s	h e r m o g e n e s	h e r m o g e n e s	a r m m o g e	h e r m o g e n e s	h e r m o g e n e s
e l i a	e l i a	e l i a	e l i a	e l i a	e l i a	e l i a	e l i a
y e s a y a		j e s a i a	j e s a i a	j e s a i a	j e s h a	j e s a i a	j e s a i a
t e u d a s		t e u d a s	t h e u d a s	t e u d a s	t e u d a	t e u d a s	t e u d a s
p r o k h o r u s	p r o c h o r u s	p r o c h o r u s	p r o c h o r u s	p r o c h o r u s	p r o c h a r u s	p r o c h o r u s	p r o c h o r u s
k a i n g	c a e	c a i n g	c a i n g	c a i n g	c a i n i a	c a i n g	c a i n g
n a i n	n a i n	n a i n	n a i n	n a i n	n a i n	n a i n	n a i n
g a m a l i e l		g a m a l i e l	g a m a l i e l	g a m a l i e l	g a m a l i e	g a m a l i e l	g a m a l i e l
h a w a	h a v a	h a v a	h a v a	h a v a	a h a	h a v a	h a v a
y u s u f	j u s e p h	j a u s e p h	j a u s e p h	j a u s e p h	j u s u p	j a u s e p h	j a u s e p h
s a l e m		s a l e m	s a l e m	s a l e m	s a l e m	s a l e m	s a l e m
d a l m a t i a	d a l m a t h i a	d a l m a t t h i a	d a l m a t t h i a	d a l m a t t h i a	d a l m t i a t	d a l m a t t h i a	d a l m a t t h i a
p a f o s	p a p h o s	p a p h o s	p a p h o s	p a p h o s	p a p o s	p a p h o s	p a p h o s
e f a t a	e p h a t h a	e p h a t h a	e p h a t h a	e p h a t h a	e p a t a	e p h a t h a	e p h a t h a
s a l o m e		s a l o m e	s a l o m e	s a l o m e	s a l o m	s a l o m e	s a l o m e
y u d e a		j u d a e a	j u d a e a	j u d a e a	j u d a e a	j u d a e a	j u d a e a
g o g	g o g	g o g	g o g	g o g	g o g g a	g o g	g o g
o b e d		o b e d	o b e d	o b e d	j o e d	o b e d	o b e d
l i d i a	l i d i a	l i d i a	l i d i a	l i d i a	l y d d i a	l i d i a	l i d i a
a k h a i k u s	a c h a i c u s	a c h a i c u s	a c h a i c u s	a c h a i c u s	a c h a i c u s	a c h a i c u s	a c h a i c u s
p i r u s	p i r u s	p i r u s	p i r u s	p i r u s	p o p r u s	p i r u s	p i r u s
