unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
y a i r i k a u	j e r i c o	j e r e c	j e r i c o	j e r e c	j e r i a s	j e r i c o	j e r i c o
d e p p e	d e o p a	d a p p p a	d a p e	d a p p p a	d a p h a	d a p p p a	d a p p p a
k i l i y a u p a s	q u i l i o p a s	c i l e o p a s	c i l l i o p a s	c i l e o p a s	c i l i a	c i l e o p a s	c i l e o p a s
n a s a n u	n a s o n	n a s o n	n a s o n	n a s o n	n a s a n	n a s o n	n a s o n
a i l i z a b a i t	e l i s a b e t	e l i s a b e t	e l e s a b e t	e l i s a b e t	e l i a	e l i s a b e t	e l i s a b e t
p i r u s	p r u s	p e r u s	p r u s	p e r u s	p e r i s	p r u s	p r u s
y u w a n n a	j u a n n a	j a u n n a	j a u n n a	j a u n n a	j o h a n	j a u n n a	j a u n n a
g a y u s	g a e u s	g a i u s	g g a i u s	g a i u s	g a u s	g a i u s	g a i u s
m i z i y a	m y c i a	m i c i a	m i c i a	m i c i a	m y y a	m i c i a	m i c i a
p i y e r	p e t e r	p e r	p e t e r	p e r	p h i a r	p e t e r	p e t e r
a k a y a	a c h a	a c e a	a c e a	a c e a	a c a h	a c e a	a c e a
f i l i p	p h i l i p o s	p h i l i p	p h i l i p	p h i l i p	p i l i s	p h i l i p	p h i l i p
