unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
d r u s i l a	d r u s i l a	d r u s i l a	d r u s i l a	d r u s i l a	d r e r u s	d r u s i l a	d r u s i l a
e n o s	e n o s	e n o s	e n o s	e n o s	e n o s h	e n o s	e n o s
t e r t u l o		t e r t u l u s	t e r t u l u s	t e r t u l u s	t h e r u l u s	t e r t u l u s	t e r t u l u s
f r i g i a		p h r i g i a	p h r i c i a	p h r i g i a	p r i p h i a	p h r i g i a	p h r i g i a
b e t f a g e		b e t h p h a g e	b e t h a g e	b e t h p h a g e	b e t h e a h	b e t h p h a g e	b e t h p h a g e
m o i s e s		m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s
f e l i x		p h e l i x	p h e l i x	p h e l i x	p h i l a	p h e l i x	p h e l i x
e f r a i m	e p h r a i n	e p h r a i m	e p h r a i m	e p h r a i m	h e r a h i m	e p h r a i m	e p h r a i m
j u d e u	j u d e e	j u d e u	j u d e e	j u d e u	j e h u d	j u d e u	j u d e u
r o b o a o		r o b o a m	r o b o a u s	r o b o a m	r e b o n	r o b o a m	r o b o a m
c o l o s s o s	c o l o s s u s	c o l o s s o s	c o l o s s o s	c o l o s s o s	y s o s	c o l o s s o s	c o l o s s o s
n i c o p o l i s r a m	n i c o p o l i s	n i c o p o l i s r a m	n i c o p o l i s	n i c o p o l i s r a m	n i c o l i a	n i c o p o l i s r a m	n i c o p o l i s r a m
e l i u d e		e l i u d e	e l i u d e	e l i u d e	e l i u d e	e l i u d e	e l i u d e
r o d e	r o d	r o d e	r o d e	r o d e	r o d e m	r o d e	r o d e
j o n a s	j o n a h	j o n a s	j o n a s	j o n a s	j o n a h	j o n a s	j o n a s
g a l i l e i a		g a l i l e i a	g a l i l a	g a l i l e i a	g a l i l a	g a l i l e i a	g a l i l e i a
n e a p o l i s		n e a p o l i s	n e a p o l i s	n e a p o l i s	n e a p h o l i s	n e a p o l i s	n e a p o l i s
l a o d i c e i a		l a o d i k e i a	l a o d i k e i a	l a o d i k e i a	l a o d i c a	l a o d i k e i a	l a o d i k e i a
a c a i a	g r e e c e	a c h a i a	a c a i a	a c h a i a	a c a l i a	a c a i a	a c h a i a
p o l u x		p o l u x	p o l u x	p o l u x	p u l u s	p o l u x	p o l u x
