unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a g a d a n	m a g d a n	m a g d a n	m a g d a n	m a g d a n	m a g a d	m a g d a n	m a g d a n
m a t a t	m a t t h a t	m a t t a t	m a t t a t	m a t t a t	m a m t t t h	m a t t a t	m a t t a t
j i b i r i i l u	j i p r y l	z e b r i e l	z e b e r i e l	z e b r i e l	z e b e l e u l	z e b r i e l	z e b r i e l
b a ' a l j a b u l	b a a l z a b u l	b a a l z e b u l	b a a l z e b u l	b a a l z e b u l	p a r a l u l l u l	b a a l z e b u l	b a a l z e b u l
g o g	g o g	g o g	g o g	g o g	g o g	g o g	g o g
d i y o t a a r i f i s	d e o t a r e p h e s	d i o t a r i p p i s	d i o t a r i p p i s	d i o t a r i p p i s	d i d u t r i s	d i o t a r i p p i s	d i o t a r i p p i s
e n o k	e n o k	e n o c	e n o c	e n o c	e n u c h e n	e n o c	e n o c
s i n t i k i	s n t y c h i	s i n t i c e	s i n t i c e	s i n t i c e	s y n t i c u s	s i n t i c e	s i n t i c e
f i l i b i	p h i l i p	p h i l i p i	p h i l i p i	p h i l i p i	p h e l i a l	p h i l i p i	p h i l i p i
t u r o o f i m u s	a o p i m u s	t u r o p h i m u s	t u r o p h i m u s	t u r o p h i m u s	t o r o p h e s	t u r o p h i m u s	t u r o p h i m u s
b e e y o r	p e o r	b e e o r	b e e o r	b e e o r	b e z o r	b e e o r	b e e o r
m i l i t u s	m i l e t u s	m e l e t u s	m e l e t u s	m e l e t u s	m e l t u s	m e l e t u s	m e l e t u s
f e l i s	p e l i s	p e l i s	p e l i s	p e l i s	p h e l e s	p e l i s	p e l i s
i f i r a a y i m	e p h r a i m	e p h i r a i m	e p h i r a i m	e p h i r a i m	i p h a r i a s	e p h i r a i m	e p h i r a i m
j e e s i	z e s	j e e s i	z e s i	j e e s i	j e s e e	j e e s i	j e e s i
r a h i i l a	r a h e l	r a h i l a	r a h i l a	r a h i l a	r a r e l a l	r a h i l a	r a h i l a
k i l o o b a s	c l o p a s	c l o p a s	c h i l o b a s	c l o p a s	c i l o b a s	c l o p a s	c l o p a s
n a r k i s u s	n a r c h i s u s	n a r c h i s u s	n a r c h i s u s	n a r c h i s u s	n a r c h e u s	n a r c h i s u s	n a r c h i s u s
i l i i c a	e l i s h a	e l i s a	e l i s a	e l i s a	e l i a s	e l i s a	e l i s a
r i f k a t u	r e b e k a h	r i p p c a t u	r i p p c a t u	r i p p c a t u	r e p h e c h a t h	r i p p c a t u	r i p p c a t u
y a h a y a	j u h a n o n	j a i a	j a h a i a	j a i a	j u h a n o n	j u h a n o n	j a i a
g a l a a t i y a	g a l a t i a	g a l a t i a	g a l a a t i a	g a l a t i a	g a l a l t h i a	g a l a t i a	g a l a t i a
n a a h o	n a h	n a h o	n a h o	n a h o	n a h u g	n a h o	n a h o
k o s	c o s	c o s	c o s	c o s	r h o d e s	c o s	c o s
y o o f u k i m o	u s u c i m o	i o p u c i m o	j o p u c i m o	i o p u c i m o	j o p h u c e m	i o p u c i m o	i o p u c i m o
f i n i k i	p h n i c e	p h i n i c e	p h e n i c e	p h i n i c e	p e n i c h a	p h i n i c e	p h i n i c e
