unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
s e k a t a s i u	z a c h a t u s	z e c a n d a c i u s	z e c a n d a c i u s	z e c a n d a c i u s	z e c h a s	z e c a n d a c i u s	z e c a n d a c i u s
a l i f i a s i h i	a r i p h i u s	a r i p p h i a c e	a r i p p i u s h	a r i p p h i a c e	a l i p a s	a r i p p h i a c e	a r i p p h i a c e
m a s e t o n i a	m a k e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a s t o n i a	m a c e d o n i a	m a c e d o n i a
k i l i s i t o	c h r i s t	c h r i s t o	c r i s t o r	c h r i s t o	c r i s t u s	c h r i s t o	c h r i s t o
g a l e s i a	g a l a s i a	g a l a s i a	g a l a s i a	g a l a s i a	g a l e s	g a l a s i a	g a l a s i a
y a ' m u ' i	z e b t u t e	z e b m u b i	j a b m u b i	z e b m u b i	j a r m u s	z e b m u b i	z e b m u b i
a k a i y a	a k i a h	a c h i a	a c h i a	a c h i a	a k a	a c h i a	a c h i a
i y i p i	m i t s h	i s r a y i m	i s r a y i m	i s r a y i m	m i a p h	i s r a y i m	i s r a y i m
n e b e s i s e	n a b e r c i s s e	n e r b e s s e	n e b e s s e	n e r b e s s e	n a e b e s	n e r b e s s e	n e r b e s s e
t a t i a s i	d a r t i u s	d a d i u s	d a d i u s	d a d i u s	t i t u s	d a d i u s	d a d i u s
p a i l a t i	p i l a t	p i l a t o s	p i l a t o s	p i l a t o s	p i l a t u s	p i l a t o s	p i l a t o s
b e t e f a s i	b e t e p h a s	b e t e p h a s	b e t e p h a s	b e t e p h a s	b e r t h a s	b e t e p h a s	b e t e p h a s
m o s e u	m o s e s	m o s e s	m o s e s	m o s e s	m o s	m o s e s	m o s e s
g a t e h i	g a t	g a d e h	g a d e h	g a d e h	g a t h e s	g a d e h	g a d e h
a i s a i y a	e s a i a h	e s a i a s	e s a i a s	e s a i a s	i s a	e s a i a s	e s a i a s
y u t a	j u d a	j u d a	j u d a	j u d a	j u d u d	j u d a	j u d a
s e l a g a	s a r a g a	s a l a g a	s a l a g a	s a l a g a	s e l a h	s a l a g a	s a l a g a
b l a n k	i d u m e a	b l a n c	b l a n c	b l a n c	b u l a h	b l a n c	b l a n c
n i k o l a s i u	n i c o r a s	n i c o r a z i u s	n i c o r a z i u s	n i c o r a z i u s	n i c h e r e s u s	n i c o r a z i u s	n i c o r a z i u s
e m e a s i	a m a u s	h e m u s	h e m a s	h e m u s	e m a s	h e m u s	h e m u s
y o a n a n a	j o a n n a n n a	j o a n n a n n a	j o a n a n a	j o a n n a n n a	j o a n	j o a n n a n n a	j o a n n a n n a
y o l a m u h i	j o r a m	j o l a a m	j o l a a m	j o l a a m	j o r a m u s	j o l a a m	j o l a a m
g a l i o u	g a l i o	g a l i a o h	g a l i o u s	g a l i a o h	g a l o s	g a l i a o h	g a l i a o h
n a s a l e t e	n a z a r e t	n a s a r e t	n a s a r e t	n a s a r e t	n i a s	n a s a r e t	n a s a r e t
l i b a i	l y b i	l i b y	l y b a i	l i b y	l i b a	l i b y	l i b y
a k a i y a	a k i a h	a c h i a	a c h i a	a c h i a	a k a	a c h i a	a c h i a
p o n i t i a s i	p o n t i u s	p o n t i u s	p o n t i u s	p o n t i u s	p o n u s	p o n t i u s	p o n t i u s
