unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
p a l e s		p a r e s	p e r e z	p a r e s	p a r e s	p a r e s	p a r e s
t i b i l i y u	t i b e r e u s	t i b e r e u	t i b e r e u s	t i b e r e u	t i u l i u s	t i b e r e u s	t i b e r e u s
b e t s a t a		b e t h - s a t a	b e t h - s a t a	b e t h - s a t a	b e t h	b e t h - s a t a	b e t h - s a t a
m i s o p o t a m i y a	m y s o p o t a m e a	m i s o p o t a m i a	m i c o p o t a m e a	m i s o p o t a m i a	m i s o p o n i a	m i s o p o t a m i a	m i s o p o t a m i a
u t i k o	u t i c u s	u t i c u s	u t y c h o	u t i c u s	u s	u t i c u s	u t i c u s
e p e s o		e p h e s o s	e p h e s o s	e p h e s o s	e p h e s h	e p h e s o s	e p h e s o s
h i l i m i y a s	h e r i m i a s	j e r i m i a s	j e r i m i a s	j e r i m i a s	j e r e m a s	j e r i m i a s	j e r i m i a s
p o l s i y u	p o r s e e	p o l s i u s	p o l z i u s	p o l s i u s	p u l s i u s	p o l s i u s	p o l s i u s
k e l e m e n		c l e m e n	c l e m e n	c l e m e n	c h e r e m	c l e m e n	c l e m e n
n a g a y	n a g a i	n a g a	n a g a	n a g a	n a g a d	n a g a	n a g a
i l i y a s	e l i a s	e l i a s	e l i a s	e l i a s	e r e a s	e l i a s	e l i a s
t o l i m a y i	t h o l y m e a	t o r i m a e	t o r i m a e	t o r i m a e	t o l e m	t o r i m a e	t o r i m a e
h u d i y u	j u d a e u s	j u d i u s	j u d i u s	j u d i u s	j u d e u s	j u d i u s	j u d i u s
g a d a l a	g a d a r a	g a d a l a	g a d a l a	g a d a l a	g a d a l	g a d a l a	g a d a l a
m o s i s	m o s e s	m o s e s	m o s e s	m o s e s	m o s h	m o s e s	m o s e s
k i d e l o n	k i d r o n	c e d r o n	q u i d r o n	c e d r o n	c h e d r o n	c e d r o n	c e d r o n
a k a y a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a
p i l i m o n	p h i l i m o n	p y r i m o n	p y r i m o n	p y r i m o n	p e r e m	p y r i m o n	p y r i m o n
