unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
t o f i m o s i		t o p h i m u s	t o p h i m u s	t o p h i m u s	t o p h o s	t o p h i m u s	t o p h i m u s
b e f a c h i		b e p h a j i	b e p h a j i	b e p h a j i	b e r o m	b e p h a j i	b e p h a j i
m i d i a	m y l i a	m i d i a	m i l i a	m i d i a	m y l i a	m i d i a	m i d i a
f e d i s i	p h r e l i s	f e l i s	p h e l i s	f e l i s	p e l i s	f e l i s	f e l i s
e f a n		e p h a n	e p h a n	e p h a n	e p h a n	e p h a n	e p h a n
c h e s i		j e s	j e s	j e s	j e s i s	j e s	j e s
t o d e m a i s i		t u l e m a i s	t o l e m a i s	t u l e m a i s	t o l o m i s	t u l e m a i s	t u l e m a i s
n i d o s i		n i l u s	n i l o s	n i l u s	n i l o s	n i l u s	n i l u s
n a i n	n a h i m	n a i n	n a i n	n a i n	n i n a n	n a i n	n a i n
e d i s a		e l i s s a	e l i s s a	e l i s s a	e l i s a	e l i s s a	e l i s s a
s o p a t a	s o p a t e r	s o p a t h a	s o p a t a	s o p a t h a	s o p h o r	s o p a t a	s o p a t h a
c h o n		j o n	j o n	j o n	j o n o n	j o n	j o n
k a d e s i a	g a l e s i a	g a l l e s s i a	g a l e s s i a	g a l l e s s i a	c a l l a s	g a l l e s s i a	g a l l e s s i a
b a n a b a s i	b e r n a b b a s	b a n a b b a s	b a n a b a s	b a n a b b a s	b a n n a s	b a n a b b a s	b a n a b b a s
k o y a		c o r a	c o r a	c o r a	c o r a	c o r a	c o r a
a k a y a	a c h a r i a h	a c h a r a	a c a r a	a c h a r a	a g c a r	a c h a r a	a c h a r a
f i i p i	p h i l i p p	p h i i p p i	p h i i p i	p h i i p p i	p i p i p	p h i i p p i	p h i i p p i
