unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
kh e v r o n		h e b r o n	c h e b r o n	h e b r o n	c e b r o n	h e b r o n	h e b r o n
t i m o t e i		t i m o t h e e	t i m o t h e i	t i m o t h e e	t i m o t h	t i m o t h e e	t i m o t h e e
l i n		l i n	l i n	l i n	l i n i	l i n	l i n
u r a m		u r a m	u r a m	u r a m	u r a m	u r a m	u r a m
a n a n i e		a n a n i e	a n a n n e	a n a n i e	a n a n i a h	a n a n i e	a n a n i e
m e l kh i ia		m e l c h i a h	m e l c h i a h	m e l c h i a h	m e l c h i a h	m e l c h i a h	m e l c h i a h
m ' l ch i		m a l m i	m e l m i	m a l m i	m m e l i a h	m a l m i	m a l m i
n e e m i ia		n e e m i a h	n e e m i a h	n e e m i a h	n e e m i a h	n e e m i a h	n e e m i a h
kh v a n a t i		c h b a n a t i	c h b a n a t i	c h b a n a t i	c e n a t i a	c h b a n a t i	c h b a n a t i
v u z a		b u z a	b u z a	b u z a	b u z a h	b u z a	b u z a
p i s i d i ia		p i s i d i a h	p i s i d i a h	p i s i d i a h	p i s i a	p i s i d i a h	p i s i d i a h
v i t s a i d a		b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h s h a d	b e t h s a i d a	b e t h s a i d a
i o r a m		i o r a m	j e h o r a m	i o r a m	j o r a m	i o r a m	i o r a m
f e l i k s		p h e l i c s	p h e l i c s	p h e l i c s	p h e l i a	p h e l i c s	p h e l i c s
e n o s		e n o s	e n o s	e n o s	e n o s h	e n o s	e n o s
a v i ia		a b i a h	a b i a h	a b i a h	a b i a	a b i a h	a b i a h
a v i a t a r		a b i a t h a r	a b i a t h a r	a b i a t h a r	a b i a t h a r	a b i a t h a r	a b i a t h a r
p o n t i i		p o n t i u s	p o n t i e	p o n t i u s	p o n i a	p o n t i u s	p o n t i u s
o z a		u z z a	u z z a	u z z a	o z a h	u z z a	u z z a
a kh i n o a m		a h i n o a m	a c h i n o a m	a h i n o a m	a h i n o m	a h i n o a m	a h i n o a m
m a t e i		m a t h e e	m a t t e i	m a t h e e	m a t t e i	m a t h e e	m a t h e e
s e m i d a		s h e m i d a	s h e m i d a	s h e m i d a	s e m m i a	s h e m i d a	s h e m i d a
a kh a z		a h a z	a c h a z	a h a z	a h a z	a h a z	a h a z
m a k e d o n i ia		m a k e d o n i a h	m a k e d o n i a h	m a k e d o n i a h	m a k e d	m a k e d o n i a h	m a k e d o n i a h
m a g e d o n		m a g e d o n	m a g e d o n	m a g e d o n	m a g e d	m a g e d o n	m a g e d o n
g e r a r		g e r a r	g e r a r	g e r a r	g e r a r	g e r a r	g e r a r
v a l a a m		b a l l a a m	b a l a h a m	b a l l a a m	b a l a a h	b a l l a a m	b a l l a a m
a m e d a t a		a m e d a t h a	a m e d a t h a	a m e d a t h a	a m e d a t h a	a m e d a t h a	a m e d a t h a
i l a		i l l a	i l a	i l l a	i l a h	i l a	i l l a
e f f a t a		e p h e p h a t h a	e p h p h a t h a	e p h e p h a t h a	j e p h p h a	e p h e p h a t h a	e p h e p h a t h a
t r i f e n a		t r e p h e n n a	t r e p h e n a	t r e p h e n n a	t r i p h	t r e p h e n n a	t r e p h e n n a
p i l a t		p i l a t h	p i l a t h	p i l a t h	p i l a t h	p i l a t h	p i l a t h
v e o r o v		b e o r o b	b e o r o b	b e o r o b	b e h r o b	b e o r o b	b e o r o b
m i l i t		m i l l i t h	m i l l i t h	m i l l i t h	m i l y t u s	m i l l i t h	m i l l i t h
g e v a		g e b a	g e b a	g e b a	g e b a h	g e b a	g e b a
e v u l		e b u l	e b u l	e b u l	j e b u l	e b u l	e b u l
i o a s		i o a s	j o a s	i o a s	j o h a s h	i o a s	i o a s
r i m		r i m	r i m	r i m	r i m	r i m	r i m
a d i i		a d d i	a d d i	a d d i	a d d i	a d d i	a d d i
n a v u kh o d o n o s o r		n a b u c h a d o n o s h o r	n a b u c h o d o n o s h o r	n a b u c h a d o n o s h o r	n e b u c h	n a b u c h a d o n o s h o r	n a b u c h a d o n o s h o r
e m a u s		e m a u s	e m a u s	e m a u s	e m a h	e m a u s	e m a u s
s a l o m i ia		s a l o m i a h	s a l o m i a h	s a l o m i a h	s a l o m i a h	s a l o m i a h	s a l o m i a h
e r o a m		e r o a m	e r o a m	e r o a m	e r o a m	e r o a m	e r o a m
g i v e t o n		g i b e t h o n	g i b e t h o n	g i b e t h o n	g i b e t h	g i b e t h o n	g i b e t h o n
n a i n		n a i n	n a i n	n a i n	n a i n	n a i n	n a i n
k a d m i i l		c a d m i e l	k a d m i e l	c a d m i e l	c a d m i l	c a d m i e l	c a d m i e l
a v e n i r		a b e n i r	a b e n i r	a b e n i r	a b e n	a b e n i r	a b e n i r
a k i l a		a c i l a	a c i l a	a c i l a	a k i l a	a c i l a	a c i l a
