unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e l i e s a	e l i e s u s	e l i e s a	e l i e s a	e l i e s a	e l i e s a	e l i e s a	e l i e s a
e p e s a	e p h e s u s	e p e s a	e p h e s u s	e p e s a	e p a e s	e p e s a	e p e s a
t a s a s	t a s a s	t a s a s	t a s u s	t a s a s	t a r a s	t a s a s	t a s a s
p i n i k	p h o e n i c h	p e n i c	p e n i c	p e n i c	p h i n i c	p e n i c	p e n i c
u l b a n u s	r n u s	u r b a n u s	u r b a n u s	u r b a n u s	u l u s	u r b a n u s	u r b a n u s
b a l a a m	b a l a a m	b a l a a m	b a l a a m	b a l a a m	b a r a a m	b a l a a m	b a l a a m
m o s e s	m u s h a	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s
g a i a s	g a i u s	g a i a s	g a i a s	g a i a s	g a r i a s	g a i a s	g a i a s
e s i l i	n a h u m	e s i l i	e s i l i	e s i l i	e s y l i a	e s i l i	e s i l i
z u d a	j u d a	j u d a	j u d a	j u d a	j u d a	j u d a	j u d a
l e b e k a m a g e n	r a b e c a r i n	r b e c a m a g e n	r e b e c a m a g e n	r b e c a m a g e n	l e b e l	r b e c a m a g e n	r b e c a m a g e n
k o s a m	t e n a m	c o s a m	c h o s a m	c o s a m	c o s a m	c o s a m	c o s a m
n i k o d i m a s	n i c o d y m u s	n i c o d i m a s	n i c o d y m u s	n i c o d i m a s	j i c o r i s	n i c o d y m u s	n i c o d y m u s
e n o s	a e n o s	e n o s	e n o s	e n o s	h e n o s	e n o s	e n o s
t a b e n	t a b e n	t a b e n	t a b e n	t a b e n	h a b e n	t a b e n	t a b e n
z o d a n	j o d a n	j o d a n	j o d a n	j o d a n	j o d a n	j o d a n	j o d a n
g a z a	g a z e	g a z a	g a z a	g a z a	g e g a r	g a z a	g a z a
n a t a n i e l	m a t t h a n i e l	n a t a n i e l	n a t a n i e l	n a t a n i e l	n a t t r i a l	n a t a n i e l	n a t a n i e l
l i w a i	l y v i	l y v a i	l y v a i	l y v a i	l y g i a	l y v a i	l y v a i
n i t	n i d	n i t	n i t	n i t	n e t h	n i t	n i t
p i s i d i a	p h i s i d i a	p h i s e d i a	p h i s e d i a	p h i s e d i a	p h i s d i a	p h i s e d i a	p h i s e d i a
