unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
p i r i k i a	p h i l k i a h	p h i l k i j a h	p h i l k i j a h	p h i l k i j a h	p h i l i c i a	p h i l k i j a h	p h i l k i j a h
p e t a p a k i	b e t h p a c h i	b e t h p a g i	b e t h p h a g i	b e t h p a g i	b e t h	b e t h p a g i	b e t h p a g i
h o p a	j o b	j o b	j o b	j o b	j o b a	j o b	j o b
e t e r a	e z e r	e z e r a h	e z e r a h	e z e r a h	e z r a h	e z e r a h	e z e r a h
e n o h a	e n o s a	e n o s a	e n o s a	e n o s a	e n o s h	e n o s a	e n o s a
a p i h u	a b i h u s	a b i h u	a b i h u	a b i h u	a p h i s u s	a b i h u	a b i h u
a p e r a	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
p i r a t o	p h i l a t e	p h i l a t e	p h i l a t e	p h i l a t e	p h i l a t	p h i l a t e	p h i l a t e
u r u p a n e	u r u b b a n	u r u p h a n e	u r u p h a n e	u r u p h a n e	u d u b	u r u p h a n e	u r u p h a n e
a h i m e r e k e	a h i m e l e c h	a h i m e l e k	a h i m e l e k	a h i m e l e k	a h i m e l	a h i m e l e k	a h i m e l e k
m a t a t a	m a t t a t h	m a t t a t h	m a t t a t h	m a t t a t h	m a t t t a t h	m a t t a t h	m a t t a t h
h e r e m i a	s h e r e m i a	j e r e m i a h	h e r m i a h	j e r e m i a h	h e r m i a	j e r e m i a h	j e r e m i a h
a h a h u e r u h a	a h a h u e r u s	a s h u e r u s	a s h u e r u s	a s h u e r u s	a s h u e l	a s h u e r u s	a s h u e r u s
m a a t a	m a a z	m a a z	m a a z	m a a z	m a a t h	m a a z	m a a z
m e r i	m e r i	m e r i	m e l i	m e r i	m e l i	m e r i	m e r i
k e n e h a r e t a	c e n z a r e t h	g e n e s a r e t h	g e n e s a r e t h	g e n e s a r e t h	k e n e s h	g e n e s a r e t h	g e n e s a r e t h
k a r a r i	c a r d i	g a l a l i	c a r a r	g a l a l i	g a r d i l	g a l a l i	g a l a l i
h a m a t a	h a m a t h	s a m a t t a	s a m a t h	s a m a t t a	h a m e t h	s a m a t t a	s a m a t t a
r u n g a	l u h	l u n e d r i a	l u n e d r i a	l u n e d r i a	d u n u n	l u n e d r i a	l u n e d r i a
e p e h a	e p h e s a	e p h e s a	e p h e s a	e p h e s a	e b e s h	e p h e s a	e p h e s a
t a i t u h a	t i t u s	t i t u s	t i t u s	t i t u s	t i t h u s	t i t u s	t i t u s
p e r e k o n a	p e r g o n	p e r g o n	p e r g o n	p e r g o n	b e r k o n	p e r g o n	p e r g o n
t i p a	z i p p a s	z i p p a	z i p p a	z i p p a	z i b a h	z i p p a	z i p p a
p e n e h a r a r a	b e n a i a h	b e n h a d a r	b e n h a d a r	b e n h a d a r	b e n e s h	b e n h a d a r	b e n h a d a r
m i k i t o r o	m i c e t o r	m i c h t o r	m i c h t o r	m i c h t o r	m i c t o r	m i c h t o r	m i c h t o r
k a h a	c a h	c a s a	c a s a	c a s a	c a h a h	c a s a	c a s a
e t a n a	e t h a n	e t h a n	e t h a n	e t h a n	e t h a n	e t h a n	e t h a n
i e h o a h a t a	j e h o a h a t h	j e h o a s h t a	j e h o a h a t h	j e h o a s h t a	j e h o a s	j e h o a h a t h	j e h o a h a t h
r e k i u m a	r e c h i u m	r e c i u m	r e c i u m	r e c i u m	l e c h i u m	r e c i u m	r e c i u m
k o r o n i r i a	g o l n r i a	c o l o n i r i a h	c o l o n i r i a h	c o l o n i r i a h	c o r o n i l i	c o l o n i r i a h	c o l o n i r i a h
n e a p o r i	n e a p o l i s	n e a p o l i	n e a p o l i	n e a p o l i	n e a p h o l i s	n e a p o l i	n e a p o l i
e r i m a	e l i m	e l i m a	e l i m a	e l i m a	e l i m a	e l i m a	e l i m a
r u p u h a	l u b u s	r e u b u z a	r e u b u z a	r e u b u z a	l u p h u s	r e u b u z a	r e u b u z a
i e r o p o a m a	j e r o b o a m	j e r o b o a m	j e r o b o a m	j e r o b o a m	j e r o b	j e r o b o a m	j e r o b o a m
k e h e m a n e	g e h e m a n	g e h e m a n e	g e h e m a n e	g e h e m a n e	k e h e m	g e h e m a n e	g e h e m a n e
n a h o r a	n a h o l	n a s o l a	n a s o l a	n a s o l a	n a s h o r	n a s o l a	n a s o l a
k a r a m i e r e	c a r m i e l	c a r m i e l	c a r m i e l	c a r m i e l	k a d m i e l	c a r m i e l	c a r m i e l
a p i u r u	a b i u d	a b i u d	a b i u d	a b i u d	a b i u l	a b i u d	a b i u d
p i h i r i a	p i s y r i a	p i s l i a	p i s r i a h	p i s l i a	p h i s r i a	p i s l i a	p i s l i a
