unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
s a ia n'		s a i a s	s a i a h	s a i a s	s a a h	s a i a s	s a i a s
m i l l o n y n'		m i l l o n u s	m i l l o s	m i l l o n u s	m i l l o n	m i l l o n u s	m i l l o n u s
a i k' a i		a i g a i	a i g a i	a i g a i	a i k a i	a i g a i	a i g a i
i l i ia s		e l i a s	e l i a s	e l i a s	e l i a s	e l i a s	e l i a s
@ b i sh a i		a b i s h a i	a b i s h a e	a b i s h a i	e b i s h a	a b i s h a i	a b i s h a i
k' i sh o n		k i s h o n	k i s h o n	k i s h o n	c i s h o n	k i s h o n	k i s h o n
sh u' g' y l		s h i g i l	s h i g i l	s h i g i l	s h e u l	s h i g i l	s h i g i l
a n d r o n i k		a n d r o n i c	a n d r o n i c	a n d r o n i c	a n d r i c	a n d r o n i c	a n d r o n i c
d a m a s k		d a m a s h k	d a m a s k	d a m a s h k	d a m a s h	d a m a s k	d a m a s h k
s a m s o n g' a		s a m s o n a	s a m s o n	s a m s o n a	z e m s h o o n	s a m s o n a	s a m s o n a
e kh i e l		e c h i e l	e c h i e l	e c h i e l	e h i e l	e c h i e l	e c h i e l
g a z a		g a z a	g a z a	g a z a	g a z a	g a z a	g a z a
kh e m a n		c h e m a n	h e m a n	c h e m a n	h e m a n	c h e m a n	c h e m a n
t r o f i m		t r o p h i m	s o p a t e r	t r o p h i m	t e p h i s	t r o p h i m	t r o p h i m
k l a u d i ia		c l a u d i a	c l a u d i a	c l a u d i a	c l a u d	c l a u d i a	c l a u d i a
kh u sh a i		h u s h a i	h u s h a e	h u s h a i	h u s h a b	h u s h a i	h u s h a i
a n a n i		a n a n i	a n a n i	a n a n i	a n a n i a	a n a n i	a n a n i
m a n o g' a kh		m a n o a h	m a n o a h	m a n o a h	m a n o a h	m a n o a h	m a n o a h
u m e n e i		y m e n e a s	u m e n e a s	y m e n e a s	b i e s	y m e n e a s	y m e n e a s
n i k o d e m		n e c h a r a d e m	n i c o d e m	n e c h a r a d e m	n e t h u s	n e c h a r a d e m	n e c h a r a d e m
g a i		g a i	g a i	g a i	g a i	g a i	g a i
u s t y		u s t u s i	u s s u	u s t u s i	u s t u s	u s t u s i	u s t u s i
p u t e o l g' a		p u t h e o l g a	p u t h e o l g a	p u t h e o l g a	p u t h e l o s	p u t h e o l g a	p u t h e o l g a
b e t s a i d a		b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h	b e t h s a i d a	b e t h s a i d a
e sh u a		j e s h u a	j e s h u a	j e s h u a	j e s h u a	j e s h u a	j e s h u a
f e s t		p h e s t u s	p h e s t h	p h e s t u s	p e s t u s	p h e s t u s	p h e s t u s
e p a f r a s		e p h a p h r a s	e p h a p h r a s	e p h a p h r a s	e p h a p h r a s	e p h a p h r a s	e p h a p h r a s
@ b i h u		a b i h u	a b i h u	a b i h u	e b i a	a b i h u	a b i h u
@ b i l		a b i l	a b i l	a b i l	a b i l	a b i l	a b i l
k v a r t		c v a r t	c v a r t	c v a r t	c a r t h	c v a r t	c v a r t
t e z		t e z	t e z	t e z	e e z	t e z	t e z
a kh i m @ l i k		a h i m e l e c h	a h i m e l e c h	a h i m e l e c h	a h i m a h	a h i m e l e c h	a h i m e l e c h
m e r a i o t		m e r a i o t h	m e r a i o t h	m e r a i o t h	m e r a i	m e r a i o t h	m e r a i o t h
a r p a k' s a t		a r p a x a t h	a r p a x a t h	a r p a x a t h	a r p h a t h	a r p a x a t h	a r p a x a t h
a kh a s u e r		a h a s h u e r	a h a z u e r	a h a s h u e r	a h a z u r	a h a s h u e r	a h a s h u e r
m a k' a l a l e l		m a k a l a l e e l	m a h a l a l e e l	m a k a l a l e e l	m a g a l	m a k a l a l e e l	m a k a l a l e e l
m i s a k'		m i z a k	m i z a k	m i z a k	m i s h a k	m i z a k	m i z a k
g e r a r		g e r a r	g e r a r	g e r a r	g e r a r	g e r a r	g e r a r
b a l a g' a m		b a l a a m	b a l a a m	b a l a a m	b a l a m	b a l a a m	b a l a a m
kh a m o r		h a m o r	h a m o r	h a m o r	h a m o r	h a m o r	h a m o r
e l a m		e l a m	e l a m	e l a m	e l a m	e l a m	e l a m
e f r e m		e p h r e m	e p h r e m	e p h r e m	e p h r e m	e p h r e m	e p h r e m
n u' r		n u r	n u r	n u r	n u r	n u r	n u r
p r i s k i l a		p r i s c i l a	p r i s c i l a	p r i s c i l a	p e r s i u l	p r i s c i l a	p r i s c i l a
b e g' o r		b e g o r	b e g o r	b e g o r	b e a r	b e g o r	b e g o r
m o l o kh		m o l o h	m o l o h	m o l o h	m o l o c h	m o l o h	m o l o h
m i s p a d a		m i z p a d a	m i z p a d a	m i z p a d a	m i s p a d	m i z p a d a	m i z p a d a
@ u n i k e n i n'		a u n i c e n i s	a u n i c e l a h	a u n i c e n i s	a d n i c e	a u n i c e n i s	a u n i c e n i s
zh o s a p a t		j o s a p h a t	j o s a p h a t	j o s a p h a t	j o s h a t h	j o s a p h a t	j o s a p h a t
s a m a r i ia		s a m a r i a	s a m a r i a	s a m a r i a	s a m a r i a h	s a m a r i a	s a m a r i a
s a l o n i k' a		s a l o n i c a	s a l o n i c a	s a l o n i c a	z a l o n	s a l o n i c a	s a l o n i c a
n e t a n e l		n e t h a n e l	n e t h a n e l	n e t h a n e l	n e t h a n e l	n e t h a n e l	n e t h a n e l
e n a n		e n a n	e n a n	e n a n	e n a n	e n a n	e n a n
s a r a		s a r a	s a r a	s a r a	s e r a h	s a r a	s a r a
e s e i		e s a e u s	e z a i	e s a e u s	e s h e a	e s a e u s	e s a e u s
g i b e t o n		g i b e t h o n	g i b e t h o n	g i b e t h o n	g i b e t h o n	g i b e t h o n	g i b e t h o n
n e b o		n e b o	n e b o	n e b o	n e b a h	n e b o	n e b o
k e n a z		c e n a z	c e n a z	c e n a z	c e n a z	c e n a z	c e n a z
@ b i u d		a b i u d	a b i u d	a b i u d	a b i u d	a b i u d	a b i u d
r a b b a		r a b b a s	r a b b a s	r a b b a s	r e b b a	r a b b a s	r a b b a s
