unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
g o m o r r a	g o m o r r a	g o m o r r a	g o m o r a	g o m o r r a	g o r i a	g o m o r r a	g o m o r r a
e g i p t o	m i t s r a y i m	e g i p t u s	e g i p t u s	e g i p t u s	b i p p a u s	e g i p t u s	e g i p t u s
e p a f r a s	e p a p h r a s	e p a p h r a s	e p a p h r a s	e p a p h r a s	e p a p r a s	e p a p h r a s	e p a p h r a s
t a m a r	t a m a r	t a m a r	t a m a r	t a m a r	t a m a r	t a m a r	t a m a r
f i l o l o g o		p h i l o l o g u s	p h i l o l o g u s	p h i l o l o g u s	p h i l o l	p h i l o l o g u s	p h i l o l o g u s
u r b a n o	u r b a n u s	u r b a n u s	u r b a n u s	u r b a n u s	m a r e	u r b a n u s	u r b a n u s
b e t s a i d a	b e t h s a i s	b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h i s h	b e t h s a i d a	b e t h s a i d a
m a r i a		m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a
t z a a w i n m a k x u  ' u  y b y u		t z a a s a t n m a g x o c o b b i o	t z a c a s t n m a i n u u b b a h	t z a a s a t n m a g x o c o b b i o	r u u s	t z a a s a t n m a g x o c o b b i o	t z a a s a t n m a g x o c o b b i o
i s a i a s		i s a i a s	i s a i a s	i s a i a s	i s a i a s	i s a i a s	i s a i a s
j u d i o		j u d i o s	j u d i u s	j u d i o s	j u d i a	j u d i o s	j u d i o s
r a h a b	r a h a b	r a h a b	r a h a b	r a h a b	r a h a b	r a h a b	r a h a b
c o r n e l i o	c o r n e l i u s	c o r n e l i u s	c o r n e l i u s	c o r n e l i u s	c o r n a	c o r n e l i u s	c o r n e l i u s
n a z a r e t	n a z a r e t	n a z a r e t	n a z a r e t	n a z a r e t	n a b e r e t	n a z a r e t	n a z a r e t
e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s
r o b o a m	r o b o a m	r o b o a m	r o b o a m	r o b o a m	r o b	r o b o a m	r o b o a m
j o n a s		j o n a s	j o n a s	j o n a s	j o n a s	j o n a s	j o n a s
g a l i l e a	t e t r a r c h	g a l i l e a	g a l i l e a	g a l i l e a	g e t r a u g	g a l i l e a	g a l i l e a
n a h u m		n a h u m	n a h u m	n a h u m	n a h o m	n a h u m	n a h u m
e t i o p i a		e t i o p i a	e t i o p i a	e t i o p i a	e t h i o p i a	e t i o p i a	e t i o p i a
a c a i c o	g r e y c h u s	a c a i c u s	a c a i c u s	a c a i c u s	a c a i c o s	a c a i c u s	a c a i c u s
f e n i c e	p h e n i c e	p h e n i c e	p h e n i c e	p h e n i c e	p h e n i c e	p h e n i c e	p h e n i c e
