unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a k e d o n i y a	m a k e d o n i a	m a k e d o n i a	m a k e d o n i a	m a k e d o n i a	m a c e d i a	m a k e d o n i a	m a k e d o n i a
m a t a n i	m a t t a n	m a t a n	m a t a n	m a t a n	m a t a n	m a t a n	m a t a n
g a b u l i y e l i	g a b u l i e l	g a b u l i e l	g a b u l i e l	g a b u l i e l	g a b r i e	g a b u l i e l	g a b u l i e l
y a l u g u t w e	j a r u g t	j a r u g t e	j a r u g t e	j a r u g t e	j a r u t	j a r u g t e	j a r u g t e
g o g u	g o g	g o g	g o g	g o g	g o g u s	g o g	g o g
d o l i k a	d o r c h a	d o r c a	d o r c a	d o r c a	d o r c a	d o r c a	d o r c a
e n o c i	e n o c h	e n o c h	e n o c h	e n o c h	e n o s	e n o c h	e n o c h
s i t a k u s i	s t a c u s	s t a c u s	s t a c u s	s t a c u s	s i p a s	s t a c u s	s t a c u s
f i l a d e l i f i y a	p h i l a d r i p h i a	p h i l a d e r p h i a	p h i l a d e r p h i a	p h i l a d e r p h i a	p i l a d	p h i l a d e r p h i a	p h i l a d e r p h i a
t i m a y o	t i m a e u s	t i m a e u s	t i m a e u s	t i m a e u s	t i m a u s	t i m a e u s	t i m a e u s
b e t i f a g e	b e t h p h a g e s	b e t i p h a g e	b e t i p h a g e	b e t i p h a g e	b e t h i p a s	b e t i p h a g e	b e t i p h a g e
m i k a y e l i	m i c a e l	m i c a e l	m i c a e l	m i c a e l	m i c a e l	m i c a e l	m i c a e l
f e l i k i	p h r c h	p h e l c h i	p h e l c h i	p h e l c h i	p e r i c	p h e l c h i	p h e l c h i
e f a l e m i	e p h a l e m	e p h a l e m	e p h a l e m	e p h a l e m	e p h a r	e p h a l e m	e p h a l e m
y e s e	j e s e s	j e s e	j e s e	j e s e	j e s h	j e s e	j e s e
p i t o l e m a y i	p i t h o l e m a i	p i t o l e m a i	p i t o l e m a i	p i t o l e m a i	p i r o m a	p i t o l e m a i	p i t o l e m a i
n i d o	n i d u s	n d o	n d o	n d o	n i d o s	n d o	n d o
n a h u m u	n a h u m	n a h u m	n a h u m	n a h u m	n a d a m	n a h u m	n a h u m
w o w o s e	o o s e s	o o s e	o o s e	o o s e	s o o s	o o s e	o o s e
p u l o	p r u s	p r u s	p r u s	p r u s	p u r u s	p r u s	p r u s
y o h a n a	j u h a n o n	j u h a n a	j u h a n a	j u h a n a	j o a n a	j u h a n a	j u h a n a
g a l a t i y a	g a l a t h i a	g a l a t i a	g a l a t i a	g a l a t i a	g a r a t	g a l a t i a	g a l a t i a
n a m a n i	n a m a n	n a m a n	n a m a n	n a m a n	n a n a n	n a m a n	n a m a n
l o d o	l o d u s	r o d o	r o d o	r o d o	r o d u s	r o d o	r o d o
a k a y a	a c h a i a h	a c a i a	a c a i a	a c a i a	a c a i a	a c a i a	a c a i a
f i l i p o	p h i l i p p u s	p h i l i p o	p h i l i p o	p h i l i p o	p i r i p u s	p h i l i p o	p h i l i p o
