unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a s e d o n i a		m a z a d o n i a	m a k e d o n i a	m a z a d o n i a	m a s a n	m a z a d o n i a	m a z a d o n i a
m a t e		m a t e s	m a t h e u s	m a t e s	m a t h	m a t e s	m a t e s
k a d i		g a d d i	c h a l d e	g a d d i	c h a d i a	g a d d i	g a d d i
b a t e m o		b a t h i m u s	b a r t e m o n	b a t h i m u s	b a t h e s	b a t h i m u s	b a t h i m u s
k o k o  t a		c u g u s t h a	g o g o t h a	c u g u s t h a	c o c h i a h	c u g u s t h a	c u g u s t h a
d l u s e l a		d l u c i l a	d e r u s a l a	d l u c i l a	d e l i a	d l u c i l a	d l u c i l a
i n o  s e		e n o c e	e n o s e s	e n o c e	e n e n	e n o c e	e n o c e
s l e k u s i		s l i c u s	s l i c u s	s l i c u s	s e l i u s	s l i c u s	s l i c u s
f e l e p a		p h i l i p a s	p h i l i p o s	p h i l i p a s	p e r i p a p a	p h i l i p a s	p h i l i p a s
t l o a s i		t r o a z i	t r o a z	t r o a z i	t a r a s	t r o a z i	t r o a z i
b e f e j i		b e v i j e w	b e v y g i	b e v i j e w	b e t h e	b e v i j e w	b e v i j e w
m e w l e		m a r i a m	m a r y	m a r i a m	m e r e	m a r i a m	m a r i a m
f e t o		p e t u s	p h a t u s	p e t u s	p e r t h o s	p e t u s	p e t u s
i w l a s e t o		h e r a s t u s	e r a s t u s	h e r a s t u s	e l e s t u s	h e r a s t u s	h e r a s t u s
j u s u		j u s h u	j e s h u	j u s h u	j e u	j u s h u	j u s h u
k w a t o		c r i t u s	q u a t u s	c r i t u s	c a r t h u s	c r i t u s	c r i t u s
s e n a d o		s i n a d o n	s y n a d o	s i n a d o n	s a n d e n	s i n a d o n	s i n a d o n
n a t a n i o		n a t h a n u e l	n a t h a n u e l	n a t h a n u e l	n a n e n i a	n a t h a n u e l	n a t h a n u e l
i l a d u		e l i d u s	e l i d u s	e l i d u s	r e d i a	e l i d u s	e l i d u s
k e k a		c h i c h a r i a h	c c a	c h i c h a r i a h	g e c h i a h	c h i c h a r i a h	c h i c h a r i a h
j o n a		j o n a s	j o n a s	j o n a s	j o n	j o n a s	j o n a s
j a l a l i i		j a l i l e e	g a l i l e e	j a l i l e e	j a l i a	j a l i l e e	j a l i l e e
n a s o  n		n a z u n	n a z o n	n a z u n	n a s h o n	n a z u n	n a z u n
k o s i		c o d e s	k i o s	c o d e s	g o s	c o d e s	c o d e s
a k e a a		a c h i a h	a r k a h	a c h i a h	a c h a a	a c h i a h	a c h i a h
f l e k o  n		p h r y g u n	p h r y g o n	p h r y g u n	p e r i u m	p h r y g u n	p h r y g u n
