unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a b i l i n i a	a b y l i n i a	a b y l i n i a	a b i l i n i a	a b y l i n i a	a b y l i a	a b y l i n i a	a b y l i n i a
a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
p i s i d i a	p y s i d i a	p i s i d i a	p p h i s i d i a	p i s i d i a	p i s y d a	p i s i d i a	p i s i d i a
t u 3 m o o 3 2	t h u m o a r	t h u a m o a n a	t h u a m o s e s	t h u a m o a n a	t u n o s	t h u a m o a n a	t h u a m o a n a
a m o s		a m o s	a m o s	a m o s	a m o s	a m o s	a m o s
m e l q u i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i d e c	m e l c h i s e d e c	m e l c h i s e d e c
s e l e u c i a	s e l e u c i a	s e l e u c i a	s e l e u c i a	s e l e u c i a	s e l e u s	s e l e u c i a	s e l e u c i a
a l f e o	a l p h e u s	a l p h a e u s	a l p h a e u s	a l p h a e u s	a l p h i e u s	a l p h a e u s	a l p h a e u s
m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a	m a c e d o n i a
c r i s t o	c r i s t u s	c r i s t u s	c r i s t u s	c r i s t u s	c r i s t h u s	c r i s t u s	c r i s t u s
g a l i o n		g a l i o n	g a l i o n	g a l i o n	g a l i o n	g a l i o n	g a l i o n
b e e l z e b u		b e e l z e b u	b e e l z e b u	b e e l z e b u	b e r e b	b e e l z e b u	b e e l z e b u
h a r a n		h a r r a n	h a r r a n	h a r r a n	h a r a n	h a r r a n	h a r r a n
e l e a z a r	e l e a z a r	e l e a z a r	e l e a z a r	e l e a z a r	e l e a	e l e a z a r	e l e a z a r
e f r a i n		e p h r a i n	e p h r a i n	e p h r a i n	e p h r a i n	e p h r a i n	e p h r a i n
t e r t u l o		t e r t u l u s	t e r t u l u s	t e r t u l u s	t a r t h u l u s	t e r t u l u s	t e r t u l u s
f r i g i a	p h r i g i a	p h r i g i a	p h r i g i a	p h r i g i a	p h o r i a	p h r i g i a	p h r i g i a
j e r u s a l e n		j e r u s a l e m	j e r u s a l e n	j e r u s a l e m	j e r u s a l	j e r u s a l e n	j e r u s a l e m
b i t i n i a	b i t i n i a	b i t i n i a	b i t h i n i a	b i t i n i a	b y t y n a	b i t i n i a	b i t i n i a
m o i s e s		m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s
g a l i l e a	g a l i l a	g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e	g a l i l e a	g a l i l e a
e u n i c e	e u n i c e	e u n i c e	e u n i c e	e u n i c e	e u n i c h	e u n i c e	e u n i c e
i s r a e l	i s r o e l	i s r o e l	i s r o e l	i s r o e l	j i c a d e l	i s r o e l	i s r o e l
r a g a u	r a g a u	r a g a u	r a g a u	r a g a u	r a g a u s	r a g a u	r a g a u
c o s a m	c o s h a m	c h o s a m	c h o s h a m	c h o s a m	c o s a m	c o s a m	c h o s a m
n i c o p o l i s		n i c o p o l i s	n i c o p o l i s	n i c o p o l i s	n i c h o o l i s	n i c o p o l i s	n i c o p o l i s
e p a f r o d i t o	e p a p h r o d i t u s	e p a p h r o d i t u s	e p a p h r o d i t u s	e p a p h r o d i t u s	e p h p o d i t	e p a p h r o d i t u s	e p a p h r o d i t u s
r e s a	r e s a	r e s a	r e s a	r e s a	r e s a p h	r e s a	r e s a
j o r d a n		j o r d a n	j e h o r d a n	j o r d a n	j o r e n	j o r d a n	j o r d a n
g e n e s a r e t	g e n e s a r e t h	g e n e s a r e t h	g e n e s a r e t h	g e n e s a r e t h	g e n e s h e	g e n e s a r e t h	g e n e s a r e t h
n e a p o l i s		n e a p o l i s	n e a p o l i s	n e a p o l i s	n e a p h o l i s	n e a p o l i s	n e a p o l i s
l a z a r o		l a z a r u s	l a z a r u s	l a z a r u s	l a z a r u s	l a z a r u s	l a z a r u s
a c a y a	a c h a c e	g r e e c e	g r e e c e	g r e e c e	a c a i a	g r e e c e	g r e e c e
p o l u x		p o l u x	p o l u x	p o l u x	p o l u t	p o l u x	p o l u x
