unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
g a r i r e j a	g a l i l	g a l i l e a	g a l i l e a	g a l i l e a	g a r i l a l	g a l i l e a	g a l i l e a
t y	d	t i	t i	t i	t i n o m	t i	t i
j o r i m	j o l i m	j o r i m	j o r i m	j o r i m	j o r y m	j o r i m	j o r i m
s a f i r a	s h a p h i l a	s a p h i l a	s a p h i l a	s a p h i l a	s a p h a r	s a p h i l a	s a p h i l a
s i r e n e	s y r e n e	s y r e n e	s y r e n e	s y r e n e	s i r e d e	s y r e n e	s y r e n e
p a u l o	b a u l	p a u l	p a u l	p a u l	p a r l u s	p a u l	p a u l
e f e s u	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e u s	e p h e s u s	e p h e s u s
s a t a n a s i	s a t a n a s	z a d a n a s	z a d a n a s	z a d a n a s	s a d a n	z a d a n a s	z a d a n a s
j u d a	j u d a	j u d a	j u d a	j u d a	j u d a d	j u d a	j u d a
g e t s e m a n i	g e d s e m a n i a	g e t z e m a n i a	g e t z e m a n i a	g e t z e m a n i a	g e d s u s	g e t z e m a n i a	g e t z e m a n i a
p a f u s i	b a p h u s	b a f u s i	b a f u s	b a f u s i	p a p h a s	b a f u s i	b a f u s i
l i d a	l u d	l y d a	l y d a	l y d a	l y d a	l y d a	l y d a
a k a i k u	a c h a i c h u s	a c h a r i c h u s	a c h a r i c u s	a c h a r i c h u s	a c h a i k	a c h a r i c h u s	a c h a r i c h u s
r u p e		r u b e n	r u r b e	r u b e n	r u s	r u b e n	r u b e n
