unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a m o n e	a m o n	a m o n e	a m o n e	a m o n e	a m o n	a m o n e	a m o n e
m a n a s e	m a n a s	m a n a s	m a n a s	m a n a s	m a n a s	m a n a s	m a n a s
s a l i m e	s a l i m	s a l i m e	s a l i m	s a l i m e	s a l i m	s a l i m e	s a l i m e
s o n e	s o n	s o n e	s o n	s o n e	s o n	s o n e	s o n e
l i d i a	l i d i a	l i d i a	l i d i a	l i d i a	l y d d i	l i d i a	l i d i a
m a r e k o	m a r c h u s	m a r c h u s	m a r c h u s	m a r c h u s	m a r c h u s	m a r c h u s	m a r c h u s
f e l e k i s e	p h o e l c h i s	p h l e c h i s e	p h l e c h i s e	p h l e c h i s e	p h e l i s	p h l e c h i s e	p h l e c h i s e
b a r e s a b a s e	b a r s a b a s	b a r e s a b a s	b a r e s a b a s	b a r e s a b a s	b a r e z a b	b a r e s a b a s	b a r e s a b a s
b a g e r a s a	g a d a r e n e s	b a g e r a s a	b a g e r a s a	b a g e r a s a	b a d d a s	b a g e r a s a	b a g e r a s a
d i o n i s i o	d i o n i s i u s	d i o n i s i u s	d i o n i s i u s	d i o n i s i u s	d i n s i s	d i o n i s i u s	d i o n i s i u s
e l e m a s e	e l e m a s	e l e m a s	e l e m a s	e l e m a s	e l e m a s	e l e m a s	e l e m a s
s o s i p a t e r e	s o s i p a t e r	s o s i p a t e r	s o s i p a t e r	s o s i p a t e r	s o s	s o s i p a t e r	s o s i p a t e r
p e r e s e	p e r s	p e r e z	p e r e s	p e r e z	p e r e s	p e r e z	p e r e z
t h i a t i r a	t h i a t y r a	t h i a t h i r a	t h i a t h i r a	t h i a t h i r a	t h i a t	t h i a t h i r a	t h i a t h i r a
b e t h a n i a	b e t h a n i a	b e t h a n i a	b e t h a n i a	b e t h a n i a	b e t h a n i a h	b e t h a n i a	b e t h a n i a
k e r e s e t e	m e s s i a h	c r e s t e	c r e s e t e	c r e s t e	m e s s i a h	m e s s i a h	c r e s t e
e u f e r a t e s e	e u p h r a d e s	e u p h r a t e s e	e u p h r a d e s	e u p h r a t e s e	e u p h r a h	e u p h r a d e s	e u p h r a d e s
s a k a r i a	z a c h a r i a	s a c h a r i a	s a c h a r i a	s a c h a r i a	z e c h a r i a h	s a c h a r i a	s a c h a r i a
e f e s o	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s	e p h e s u s	e p h e s u s
j e r i k o	j e r i c u s	j e r i c u s	j e r i c u s	j e r i c u s	j e r i c h u s	j e r i c u s	j e r i c u s
p o r e k i o	p o r c h i u s	p o r e c i u s	p o r e c i u s	p o r e c i u s	p o r c h i u s	p o r e c i u s	p o r e c i u s
k e l e m e n t e	c l e m e n t	c l e m e n t e	c l e m e n t e	c l e m e n t e	c e m e n	c l e m e n t e	c l e m e n t e
n a a m a n e	n a a m a n	n a a m a n e	n a a m a n e	n a a m a n e	n a a m a n	n a a m a n e	n a a m a n e
e l i j a	e l i a	e l i a s	e l i a	e l i a s	e l i a	e l i a	e l i a
p e t o l e m a i a	p e d o l m a i a	p e t o l e m a i a	p e t o l e m a i a	p e t o l e m a i a	p t t o l i a	p e t o l e m a i a	p e t o l e m a i a
j o a n a	j o a n	j o a n a	j o a n a	j o a n a	j o a n	j o a n a	j o a n a
g a t e	g a d	g a t e	g a t e	g a t e	g a d d	g a t e	g a t e
m o s e		m u s h e	m o s	m u s h e	m o s h	m u s h e	m u s h e
k i t e r o n e	k i t r o n	c i t e r o n e	c i t e r o n	c i t e r o n e	c i d r o n	c i t e r o n e	c i t e r o n e
n e e t s e n g	n i	n e e t s e n g	n e t s e n g	n e e t s e n g	n e n t s i s h e n	n e e t s e n g	n e e t s e n g
f i l e m o n e	p h i l e m o n	p h i l m o n e	p h i l e m o n e	p h i l m o n e	p h i l o m	p h i l m o n e	p h i l m o n e
