unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
k v i r i n i i		c b i r i n i u s	c b e r e n e s	c b i r i n i u s	c u r i u s	c b i r i n i u s	c b i r i n i u s
k o l o s s a		c o l o s s a	c o l o s s a	c o l o s s a	m e s h i o s	c o l o s s a	c o l o s s a
n a f a n a i l		n a p h a n a e l	n a p h a n a e l	n a p h a n a e l	n a p h a n i s	n a p h a n a e l	n a p h a n a e l
e m m a u s		a e m m a u s	e m m a u s	a e m m a u s	s e m a s	e m m a u s	a e m m a u s
y r z o m - b o r d o m		e r z o m - g a d a r d o m	s r z o m - s o r d o m	e r z o m - g a d a r d o m	h o r e b	e r z o m - g a d a r d o m	e r z o m - g a d a r d o m
i o p p i ia		i o p p i u s	j o p p i a	i o p p i u s	o p h i u s	i o p p i u s	i o p p i u s
g a l i l e ia		g a l i l	g a l i l e a	g a l i l	g a l i a	g a l i l	g a l i l
s a l m o n		s a l m o n	s a l m o n	s a l m o n	s a l m o n	s a l m o n	s a l m o n
l a o d i k i ia		l a o d i k e i a	l a o d i k e i a	l a o d i k e i a	l a o d	l a o d i k e i a	l a o d i k e i a
i s u s y s '		i s u s g i	i s u s a m i n	i s u s g i	i s h e u s	i s u s g i	i s u s g i
f i n i k i ia o		p h i n i c i a	p h i n i c i a	p h i n i c i a	p h i n i c	p h i n i c i a	p h i n i c i a
