unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
p a t r o b a s	p a t r o b a s	p a t r o b a s	p a t r o b a s	p a t r o b a s	p a t r o b a s	p a t r o b a s	p a t r o b a s
s e s a r e	c e s a r e a	s h e s a r e	s h e s a r e	s h e s a r e	z e s h a r e n	s h e s a r e	s h e s a r e
y u d a	j u d a	j u d a	j u d a	j u d a	j u d a	j u d a	j u d a
e t i y o p i	e t i o p i a	k u s h	e t i j o p p i u s	k u s h	e t h y w	k u s h	k u s h
e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a z e s	e l i m a s	e l i m a s
l i s a n i y a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s
a b a l		a b e l	a b e l	a b e l	a b e l a	a b e l	a b e l
f e b e	p h e b e a	p h e b e	p h e b e	p h e b e	p h e b e	p h e b e	p h e b e
t a r s	t a r s	t a r u s	t e r u s	t a r u s	t e r z e s	t a r s	t a r u s
a m o n		a m o n	a m o n	a m o n	a m o n	a m o n	a m o n
m a t a t	m a t t a t h	m a t t a t h	m a t t a t h	m a t t a t h	m a t t h a t h	m a t t a t h	m a t t a t h
s a f i r a	s h a p h y r a	s a p h i r a	s a p h i r a	s a p h i r a	s a p h r a r	s a p h i r a	s a p h i r a
a l a k s a n d i r i		a l e x a n d i r i a h	a l e x a n d i r i a h	a l e x a n d i r i a h	i l e k c a n d i r	a l e x a n d i r i a h	a l e x a n d i r i a h
m a g d a l a	m a g d a l e n	m a g d a l a	m a g d a l a	m a g d a l a	m a g d a	m a g d a l a	m a g d a l a
m a t i y a s	m a t t h i a s	m a t i a s	m a t i a s	m a t i a s	m a t t h e w a	m a t i a s	m a t i a s
g e r a s a	g e r a s e n	g e r a s a	g e r a s a	g e r a s a	g e r e s a n e s	g e r a s a	g e r a s a
b a r t e l e m i	b a r t e l e m i a	b a r t e l e m i a h	b a r t e l e m i a	b a r t e l e m i a h	b a r t h e m i m	b a r t e l e m i a	b a r t e l e m i a
g o m o r		g o m o r	g o m o r	g o m o r	g o m o r	g o m o r	g o m o r
d o r k a s		d o r c a s	d o r c a s	d o r c a s	d o r c a s	d o r c a s	d o r c a s
e n o s		e n o s	e n o s	e n o s	e n o s	e n o s	e n o s
s i n t i s		s i n t h i a s	s i n t i s	s i n t h i a s	s i t h i s	s i n t i s	s i n t h i a s
f i l i p i	p h i l i p i a	p h i l i p i	p h i l i p i	p h i l i p i	p h i l i p a	p h i l i p i	p h i l i p i
t o r o f i m	t o r o p h i m	t h o r o p h i m	t h o r o p h i m	t h o r o p h i m	t e r o p h a m	t h o r o p h i m	t h o r o p h i m
b e t f a g e	b e t p h a g e a	b e t h p h a g a e u s	b e t h p h a g a e u s	b e t h p h a g a e u s	b e t h e p h a g e r	b e t h p h a g a e u s	b e t h p h a g a e u s
m a r i y a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a
f e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p e s t h i u s	p h e s t u s	p h e s t u s
e r a s t	e r a s t	e r a s t u s	h e r a s t u s	e r a s t u s	e r a z t e s	e r a s t	e r a s t u s
y u d a n		j u d e n e	j u d a n	j u d e n e	j u d e n	j u d e n e	j u d e n e
k i r i n u s	c r i n u s	c y r i a n u s	c y r i n u s	c y r i a n u s	c r y n i u s	c y r i a n u s	c y r i a n u s
k o l o p a s	c o l o p a s	c o l o p a s	c o l o p a s	c o l o p a s	c a l o p a s	c o l o p a s	c o l o p a s
n a s a r a t		n a z a r e t	n a z a r e t	n a z a r e t	n a c h e r t a h	n a z a r e t	n a z a r e t
e l i y u d	e l i u d	e l i u d	e l i j u d	e l i u d	e l i u d i u s	e l i u d	e l i u d
r a m a	r a m a	r a m a	r a m a	r a m a	r a m a m	r a m a	r a m a
y o n a s	j o n a h	j o n a s	j o n a s	j o n a s	j o n a s	j o n a s	j o n a s
g a l i l e	g a l i l e e	g a l i l e e	g a l i l e e	g a l i l e e	g a l i l e a	g a l i l e e	g a l i l e e
n a h u m	e s l i	n a u m	n a h u m	n a u m	n a h u n	n a h u m	n a u m
l a m a k		l a m e c h	l a m a k	l a m e c h	l a m e r	l a m a k	l a m e c h
k u t u e y a		c u t u c a	c h u t u e a	c u t u c a	c u t h u a	c u t u c a	c u t u c a
f e n i s i	p h o e n i s i a	p h e n y s i a	p h e n y s i a	p h e n y s i a	p h e n i c u s	p h e n y s i a	p h e n y s i a
