unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
y u t i k a s	e u t i c u s	j u d i c u s	j u d i c u s	j u d i c u s	j u d i c u s	j u d i c u s	j u d i c u s
e p a t a	e p a t h a	e p a t a	e p a t h a	e p a t a	e p a t h a a	e p a t a	e p a t a
j e r e m a i a	j e r a n i a h	j e r e m a i a	j e r e m a i a	j e r e m a i a	j e r e m i a	j e r e m a i a	j e r e m a i a
p r i s i l a	p h r y s i l a	p r i s i l a	p h r i s i l a	p r i s i l a	p a r i l a	p r i s i l a	p r i s i l a
n a i d a s	n i d a s	n a i d a s	n a i d a s	n a i d a s	n a i d a s	n a i d a s	n a i d a s
n a h o r	n a h o r	n a h o r	n a h o r	n a h o r	n a r o r	n a h o r	n a h o r
e l a i s a	e l i s a	e l i s a	e l i s a	e l i s a	e l i a s	e l i s a	e l i s a
p a b l i a s	p a b l i u s	p a b l i a s	p a b l i a s	p a b l i a s	p a b u l i a s	p a b l i a s	p a b l i a s
j u d a	j u d a	j u d a	j u d a	j u d a	j i h u d o d o y y y y a	j u d a	j u d a
g e r a s a	g e r a s a	g e r a s a	g e r a s e n e s	g e r a s a	g e r a s	g e r a s a	g e r a s a
m a i r a	m i r a	m i r a	m a i r a	m i r a	m i a r a	m i r a	m i r a
k e n a	c a n a	c e n a	c a n a	c e n a	c e n a n	c a n a	c a n a
a k a i a	a c h a i a	a c h i a	a c h a i a	a c h i a	a c h a i a	a c h a i a	a c h a i a
f i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s
