unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
c a ' u o o - t u  u  '		c a r u ø ø a t u m a u m a h	c a n u o o l o s t h u n	c a r u o o a t u m a u m a h	c a r i a t	c a ' u o o - t u  u  '	
f i l a d e l f i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p i l a d i a	p h i l a d e l p h i a	p h i l a d e l p h i a
t r o f i m o		t r o p h i m u s	t r o p h i m u s	t r o p h i m u s	t r o p h o s	t r o p h i m u s	t r o p h i m u s
b e t s a i d a	b e t h s a i s	b e t h a i d a	b e t h a i s	b e t h a i d a	b e t h a h	b e t h a i d a	b e t h a i d a
y e ^		g e s	g r e a	g e s	m e r e s	g e s	g e s
f e s t o	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p o p h o s	p h e s t u s	p h e s t u s
e r a s t o	e r a s t u s	h e r a s t u s	h e r a s t u s	h e r a s t u s	e r a t h u s	h e r a s t u s	h e r a s t u s
j e r u s a l e n		j e r u s h a l e n	j e r u s h a l e n	j e r u s h a l e n	s e r u s h e n	j e r u s h a l e n	j e r u s h a l e n
p u t e o l i	p u t h e o l y	p h t h e o l i	p h t h e o l i	p h t h e o l i	p o t h e l i s	p h t h e o l i	p h t h e o l i
c o l o s a s	c o l o s a s	c o l o s a s	c o l o s a s	c o l o s a s	c o l o s a s	c o l o s a s	c o l o s a s
n a h u m	n a h u m	n a h u m	n a h u m	n a h u m	n a h u m	n a h u m	n a h u m
e l i s a b e t	e l i s a b e t h	e l i s a b e t h	e l i s a b e t h	e l i s a b e t h	e l i s a b	e l i s a b e t h	e l i s a b e t h
b l a n k		b l a n k	b l a n k	b l a n k	b l a n a n	b l a n k	b l a n k
n a n g		n a n g	n a n g	n a n g	n a n n a n	n a n g	n a n g
g a l i l e a	g a l i l e e	g a l i l e a	g a l i l e a	g a l i l e a	g a l i l a	g a l i l e a	g a l i l e a
n a a m a n		n a a m a n	n a a m a n	n a a m a n	n a m a n a n	n a a m a n	n a a m a n
s i i \		s i a h	p e t e r	s i a h	s i s h	s i a h	s i a h
a c a y a	g r e e c e	a c h a i a	a c h a i a	a c h a i a	a c a	a c h a i a	a c h a i a
f i l i p o s	p h i l i p p i	p h i l i p p u s	p h i l i p p i	p h i l i p p u s	p h i l i p p o s	p h i l i p p i	p h i l i p p i
