unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
b a t o l o m i	b a r t o l o m i	b a t o l o m i	b a t o l o m i	b a t o l o m i	b a t r o s	b a t o l o m i	b a t o l o m i
g e r a s e n i		g e r a s e n e	g e r a s e n i	g e r a s e n e	g e r a s	g e r a s e n i	g e r a s e n e
d o r	d o r	d o r	d o r	d o r	d o r	d o r	d o r
e m a y u s i		e m a e u s	e m a e u s	e m a e u s	e m u s	e m a e u s	e m a e u s
s i t e f a n a s		s t e p h a n a s	s t e p h a n a s	s t e p h a n a s	s y t h r a n	s t e p h a n a s	s t e p h a n a s
f a r a s e e	p h a r i s h e e	p h a r i s h e e	p h a r i s h e e	p h a r i s h e e	p h r a s	p h a r i s h e e	p h a r i s h e e
t i m o n		t i m o n	t i m o n	t i m o n	s i m o n	t i m o n	t i m o n
b e t e f a g i		b e t e p h a g i	b e t e p h a g i	b e t e p h a g i	b e t e p h	b e t e p h a g i	b e t e p h a g i
m e s o p o t a m i y a	m e s o p o t a m i a	m e s o p o t a m i a h	m e s o p o t a m i a h	m e s o p o t a m i a h	m e s	m e s o p o t a m i a h	m e s o p o t a m i a h
y u t i k u s	u t i c u s	e u t i c u s	e u t i c u s	e u t i c u s	i u s i u s	e u t i c u s	e u t i c u s
e f e s u s	e p h e s o s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s	e p h e s u s	e p h e s u s
j e r i k o	j e r i c o	j e r i c o	j e r i c o	j e r i c o	z e r i o s	j e r i c o	j e r i c o
t o l e m a i s i		t o l e m a i s	t o l e m a i s	t o l e m a i s	t y l e m	t o l e m a i s	t o l e m a i s
s i n i d u s i		s y n i d u s	s i n e d u s	s y n i d u s	s i n d u s	s y n i d u s	s y n i d u s
n a h o r	n a h o r	n a h o r	n a h o r	n a h o r	n a h	n a h o r	n a h o r
e l i j a b e t i		e l i j a b e t h	e l i j a b e t h	e l i j a b e t h	e l i a b	e l i j a b e t h	e l i j a b e t h
s o p a t e r	s o p a t e r	s o p a t e r	s o p a t e r	s o p a t e r	s o p a t	s o p a t e r	s o p a t e r
j o a n a	j o a n n a	j o a n a	j o a n a	j o a n a	j o n a h	j o a n a	j o a n a
g a d	g a d	g a d	g a d	g a d	g a d d a	g a d	g a d
m o s e s i		m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s
k i d i r o n		c i d e r o n	c i d r o n	c i d e r o n	c i d r o n	c i d e r o n	c i d e r o n
a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b r a h	a b r a h a m	a b r a h a m
f i l e t u s i		p h i l e t u s	p h i l e t u s	p h i l e t u s	p i l e t u s	p h i l e t u s	p h i l e t u s
