unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
s a m e l i a	s a m a l i a	s a m a l i a	s a m a l i a	s a m a l i a	s a m a l i a	s a m a l i a	s a m a l i a
a m f i p o l i s		a m p h i p o l i s	a m p h i p o l i s	a m p h i p o l i s	a m p h i p p o l i s	a m p h i p o l i s	a m p h i p o l i s
m a t a y a s	m a t h a i a s	m a t h a i a s	m a t i a s	m a t h a i a s	m a r t h i a s	m a t h a i a s	m a t h a i a s
m o j i s i	m u s h a	m u s h a	m u s h a	m u s h a	m o d e s	m u s h a	m u s h a
g e r a s a		g e r a s a	g e r a s a	g e r a s a	g e r a s	g e r a s a	g e r a s a
b a r a k a y a	b a r r a c h a i a	b a r a c h a i a	b a r a c h a i a	b a r a c h a i a	b a r a k	b a r a c h a i a	b a r a c h a i a
h a m o g i n i s		h a m u g i n i s	h a m o g e n n e s	h a m u g i n i s	h i a g	h a m u g i n i s	h a m u g i n i s
i l a i j a	e l i a s	e l i a s	e l i a s	e l i a s	e l i a	e l i a s	e l i a s
n e h u m	n a h u m	n a h u m	n a h u m	n a h u m	n a h a r	n a h u m	n a h u m
t i m o t i	t i m o t h e	t i m o t i	t i m o t h e o s	t i m o t i	t i m o t h e	t i m o t i	t i m o t i
k u a a t o s		q u a a t u s	c u a a t u s	q u a a t u s	c e r t h u s	q u a a t u s	q u a a t u s
k a i a f a s	c a i a p h a s	c a i a p h a s	c a i a p h a s	c a i a p h a s	c i r p h a s	c a i a p h a s	c a i a p h a s
n a s a l e t i		n a s a l e t i	n a s a l a t o s	n a s a l e t i	n a s h a l e t h	n a s a l e t i	n a s a l e t i
g a s a	g a s a	g a s a	g a s a	g a s a	g a s h a	g a s a	g a s a
f e l i s i		p h e l i s i	p h e l i s	p h e l i s i	p h e l i s	p h e l i s i	p h e l i s i
j u d a	j u d a h	j u d a	j u d a	j u d a	j u d a h	j u d a	j u d a
s a m e l i a	s a m a l i a	s a m a l i a	s a m a l i a	s a m a l i a	s a m a l i a	s a m a l i a	s a m a l i a
s a i r i n i	s i r i n i	s a i r i n i	s a i r i n i	s a i r i n i	s i r o n	s a i r i n i	s a i r i n i
p a t r o b a s		p a t r u b a s	p a t r o b a s	p a t r u b a s	p a r t h u a s	p a t r o b a s	p a t r u b a s
i f r e m	e p h r a m	e p h r a m	e p h r e m	e p h r a m	i p r a m	e p h r a m	e p h r a m
s a m u e l		s a m u e l	s a m u e l	s a m u e l	s a m o l	s a m u e l	s a m u e l
j u n i a s	j u n e a s	j u n i a s	j u n i a s	j u n i a s	j u n e a s	j u n i a s	j u n i a s
g o l g o t a		g u l g u t a	g o l g o t a	g u l g u t a	s h a l o t h a	g o l g o t a	g u l g u t a
p a m f i l i a	p a m p h i l i a	p a m p h i l i a	p a m p h i l i a	p a m p h i l i a	p a m p h i a	p a m p h i l i a	p a m p h i l i a
l i s t r a	l y s t r a h	l i s t r a	l i s t r a	l i s t r a	l y s a r i a	l i s t r a	l i s t r a
a k e i k o s		a k e i c u s	a r c h e i c u s	a k e i c u s	a r c h i c u s	a k e i c u s	a k e i c u s
r a m a	r a m a n	r a m a	r a m a	r a m a	r a m a	r a m a	r a m a
