unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
f a r i s e a l a s		p h a r i s h e e	p h a r i s e a l a s	p h a r i s h e e	p h a r i s h e a	p h a r i s h e e	p h a r i s h e e
t i m o n a	t i m o n	t i m o n a	t i m o n	t i m o n a	t i m o n	t i m o n a	t i m o n a
b e t l e h e m	b e t h l i m	b e t h l e h e m	b e t l e h e m	b e t h l e h e m	b e t h e m	b e t l e h e m	b e t h l e h e m
k r i s t u s	c r i s t u s	c r i s t u s	c r i s t u s	c r i s t u s	c h i s h	c r i s t u s	c r i s t u s
e v a	e u a	e u a	e u a	e u a	e n a	e u a	e u a
e f f a t a	e p h p h a t h a	e p h p h a t h a	e p h p h a t h a	e p h p h a t h a	e p h p a t h a	e p h p h a t h a	e p h p h a t h a
j e r i k o i	j e r i c u	j e r i c o i	j e r i c o i	j e r i c o i	j e r i c o s	j e r i c o i	j e r i c o i
p r i s k i l l a	p r i s c i l l	p h r i s c i l l a	p r i s c i l l a	p h r i s c i l l a	p r i s c i a l	p h r i s c i l l a	p h r i s c i l l a
k l o p a s a	c l o p a s	c l o p a s a	c l o p a s	c l o p a s a	c l o l p a s	c l o p a s	c l o p a s
n a g g a i	n a g g a	n a g g a i	n a g g a i	n a g g a i	n a g g a	n a g g a i	n a g g a i
e l i s a		e l i s h a	e l i s	e l i s h a	e l i s a h	e l i s h a	e l i s h a
p u b l i u s	p u b l i u s	p u b l i u s	p u b l i u s	p u b l i u s	p u l i u s	p u b l i u s	p u b l i u s
j o h a n n a		j o h a n n a	j o h a n n a	j o h a n n a	j o h a n	j o h a n n a	j o h a n n a
g a i u s	g a i u s	g a i u s	g a i u s	g a i u s	g a i u s	g a i u s	g a i u s
m o v s s e s	m o s e s	m o s h e s	m o s e s	m o s h e s	m o s h e s	m o s h e s	m o s h e s
k a n a a n i i	c a n a a n	c a n a a n	c a n a a n	c a n a a n	c a n a n	c a n a a n	c a n a a n
e a n		e a n	e a n	e a n	e a n	e a n	e a n
f i l e t o s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p i l e m	p h i l e t u s	p h i l e t u s
