unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
g n i d o t o m a r a	g n i d o a	g n i d o t h o m a r a	g n i d o t h o m a r a	g n i d o t h o m a r a	g i d e t h	g n i d o t h o m a r a	g n i d o t h o m a r a
n a r o p o l i a	c a n d a c e	n a r i o p i a	n a n d a c e	n a r i o p i a	n a r e c h i a	n a r i o p i a	n a r i o p i a
n i c o l a s		n i c o l a s	n i c o l a s	n i c o l a s	n i c h a	n i c o l a s	n i c o l a s
e f e s o	e p h e s u s	e p h e s u s	e p h e s o	e p h e s u s	e p h e s	e p h e s u s	e p h e s u s
s a n s o n p i j i n e		s a n s o n	s a n s o n	s a n s o n	s a n c h	s a n s o n	s a n s o n
j u d a		j u d a	j u d a	j u d a	j u d a h	j u d a	j u d a
g e d e o n p i j i n e		g e d e o n	g e d e o n	g e d e o n	g e d e n	g e d e o n	g e d e o n
o l i m p a s	o l i m p a s	o l i m p a s	o l i m p a s	o l i m p a s	o l i m	o l i m p a s	o l i m p a s
l i d a	l y d a	l i s	l i s	l i s	l i d a	l i s	l i s
a c a i c o	a h a i c u s	a c a i c o	a c a i c o	a c a i c o	a c h i c u s	a c a i c o	a c a i c o
c u a r t o	h a r t u s	c u a r t h o	c u a r t h o	c u a r t h o	c h a r t h	c u a r t h o	c u a r t h o
