unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
u r i a s		u r i a s	u r i a s	u r i a s	u r i a s	u r i a s	u r i a s
c - h a r a n		h a r r a n	h a r a n	h a r r a n	h a r a n	h a r r a n	h a r r a n
e l i a q u i m	e l i a c h i m	e l i a c h i m	e l i a q u i m	e l i a c h i m	e l i a b	e l i a c h i m	e l i a c h i m
e f r a i n		e p h r a i n	e p h r a i n	e p h r a i n	e p h r a n i n	e p h r a i n	e p h r a i n
t a r s o	t e r s u s	t a r s u s	t a r s o	t a r s u s	t e r a h	t a r s o	t a r s u s
f r i g i a	p h r i c i a	p r i g i a	p r i g i a	p r i g i a	p r i c h a	p r i g i a	p r i g i a
j e r u s a l e n		j e r u s a l e n	j e r u s a l e n	j e r u s a l e n	j e r u s	j e r u s a l e n	j e r u s a l e n
b o a n e r g e s	b o e n e r g a s	b o a n e r g e s	b o a n e r g e s	b o a n e r g e s	b o b a r	b o a n e r g e s	b o a n e r g e s
r e n f a n		r e n a p h a n	r e n p a n	r e n a p h a n	r e n a p o n	r e n a p h a n	r e n a p h a n
g a l i l e a	g a l i l a	g a l i l e a	g a l i l e a	g a l i l e a	g a l i a	g a l i l e a	g a l i l e a
e u n i c e	e u n i c e	e u n i c e	e u n i c e	e u n i c e	e m e n i a	e u n i c e	e u n i c e
j u a n a	j u h a n a	j u h a n a	j u h a n a	j u h a n a	j u h a n	j u h a n a	j u h a n a
r o b o a m	r u b b o a m	r o b o a m	r o b o a m	r o b o a m	r o b a m	r o b o a m	r o b o a m
e t i o p i a		e t h i o p i a	e t i o p i a	e t h i o p i a	e t i u p h i a	e t i o p i a	e t h i o p i a
n i c a n o r	n i c a n o r	n i c a n o r	n i c a n o r	n i c a n o r	n i c h o r	n i c a n o r	n i c a n o r
e p a f r o d i t o	e p a p h r o d i t u s	e p a p h r o d i t u s	e p a p r o d i t u s	e p a p h r o d i t u s	e p a p r u s	e p a p h r o d i t u s	e p a p h r o d i t u s
p u t e o l i	p u t e o l i	p u t e o l i	p u t e o l i	p u t e o l i	p u t h	p u t e o l i	p u t e o l i
j o r i m	j o r i m	j o r i m	j o r i m	j o r i m	j o r i m	j o r i m	j o r i m
g e n e s a r e t	g e n e s a r e t h	g e n e s a r e t h	g e n e s a r e t	g e n e s a r e t h	g e n a s	g e n e s a r e t h	g e n e s a r e t h
n a r c i s o	n a r c i s u s	n a r c i s h u s	n a r c h o	n a r c i s h u s	n a r c h u s	n a r c i s h u s	n a r c i s h u s
l e v i		l e v i	l e v i	l e v i	e l i	l e v i	l e v i
m i n q u i l h t z u c u t c a n	h a d b r a h a m s k e n	m i n q u i l h t z u c u t h a n	m i n q u i l h t z u c u t c a n	m i n q u i l h t z u c u t h a n	m y c h a l	m i n q u i l h t z u c u t c a n	m i n q u i l h t z u c u t h a n
c p u  a h u		c p u n a h u	c p u a h u	c p u n a h u	z u s	c p u n a h u	c p u n a h u
