unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
f o i n i k a		p h o e n i x	p h o e n i x	p h o e n i x	p o n i c	p h o e n i x	p h o e n i x
t i m o t e j	t i m o t h y	t i m o t h y	t i m o t h y	t i m o t h y	t i m o t	t i m o t h y	t i m o t h y
b e t s a i d a	b e t h a i d	b e t s a i d a	b e t h y d d a	b e t s a i d a	b e t u s	b e t s a i d a	b e t s a i d a
m i k e l i s		m i c e l i s	m i c e l i s	m i c e l i s	m y c h i s	m i c e l i s	m i c e l i s
f e l i k s		f e l i x	p e l i x	f e l i x	p e l i c	f e l i x	f e l i x
e f r a i m a	e p h r a i m	e p h r a i m a	e p h r a i m a	e p h r a i m a	e p h i m	e p h r a i m a	e p h r a i m a
j e s e s	j e s e	j e s e s	j e s e s	j e s e s	j e s h	j e s e s	j e s e s
p t o l e m a i d a		p t o l e m a u d	p t o l e m a y d d a	p t o l e m a u d	p h o m e n	p t o l e m a u d	p t o l e m a u d
k o l o s a		c o l o s	c o l o s a	c o l o s	c o l o s	c o l o s	c o l o s
n a u m a	n a u m	n a u m a	n a u m	n a u m a	n a u m	n a u m a	n a u m a
e l i u d s	e l i	e l i u d	e l i e w	e l i u d	e l i s	e l i u d	e l i u d
p i r r a	p i r r	p i r r a	p i r r a	p i r r a	p i r a	p i r r a	p i r r a
j a n i		a n i	j a n i	a n i	j u n a n	j a n i	a n i
g a l a t i j a s	g a l t i a	g a l a t i a	g a l a t i a	g a l a t i a	g a l a t i a	g a l a t i a	g a l a t i a
s i r i e t i s		s y r i e t i s	s y r i e t i s	s y r i e t i s	s r i c h i a	s y r i e t i s	s y r i e t i s
k o r e	c o r e	c o r e	c o r e	c o r e	j o r e r	c o r e	c o r e
a h a j a	a c h a i	a c h a i a	a h a a	a c h a i a	a c h a a	a c h a i a	a c h a i a
f i l i p s	p h i l i p o s	p h i l i p o s	p h i l i p o s	p h i l i p o s	p i l i p	p h i l i p o s	p h i l i p o s
