unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
g a l i l a y a		g a l i l i a	g a l i l a i a	g a l i l i a	g a l l i a	g a l i l i a	g a l i l i a
e w u d i y a		e o d i a	h e u d i a	e o d i a	e g u d i a	e o d i a	e o d i a
y o n a	j o n	j o n	j o n	j o n	j o n o n	j o n	j o n
s a m o s e	s a m o s	s a m o s e	s a m o s e	s a m o s e	s a m o s	s a m o s e	s a m o s e
k u r e t e		c o r e t h	c h r e t h	c o r e t h	c o r t h u s	c o r e t h	c o r e t h
p a f u		p a p h	p a p h	p a p h	p a p p h u s	p a p h	p a p h
e p a f u r a d i t u		e p a p h r a d i t u s	e p a p h r a d d i t u s	e p a p h r a d i t u s	m a p p h i s	e p a p h r a d i t u s	e p a p h r a d i t u s
a b i t i	a b l e	a b i t i	a b i t i	a b i t i	a b t i s	a b i t i	a b i t i
y u s i y a		j o s i a	j o s i a s	j o s i a	u s i a s	j o s i a	j o s i a
g a r a s a	g a r s a	g a r a s a	g a r a s a	g a r a s a	g a r a s	g a r a s a	g a r a s a
o b e d e	o b e d	a b e d e	a b e d e	a b e d e	j o d e d	a b e d e	a b e d e
l u d a	l u d	l y d d a	l y d d a	l y d d a	l y d i a	l y d d a	l y d d a
a k a y a	a c h a i a h	a c a i a	a c h a i a	a c a i a	a c i a	a c a i a	a c a i a
r a k a b a	r a c h a b b a s	r a c a b a	r a c a b b a s	r a c a b a	r a r a b	r a c a b a	r a c a b a
