unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
s a t a n a s		s a t a n a s	s a t a n a s	s a t a n a s	s a t h a n	s a t a n a s	s a t a n a s
d a l m a c i a s e	d a l m a c i a	d a l m a c i a	d a l m a c i a	d a l m a c i a	d a l m a	d a l m a c i a	d a l m a c i a
p e r g a m o s e		p e r g a m o s e	p e r g a m o s	p e r g a m o s e	p a r g a m	p e r g a m o s e	p e r g a m o s e
e r a s t o	e r a s t u s	e r a s t o	e r a s t o	e r a s t o	e r u s	e r a s t o	e r a s t o
t e s a l o n i c a g i n m a l a d		t e s a l o n i c a n m a l a d	t a l o n i c a n m a l a d	t e s a l o n i c a n m a l a d	t h e o n i a	t e s a l o n i c a n m a l a d	t e s a l o n i c a n m a l a d
j u d e a g i	j u d a e a	j u d a e a	j u d a e a	j u d a e a	j u d e a	j u d a e a	j u d a e a
g o m o r r a	g o m o r r a	g o m o r r a	g o m o r a	g o m o r r a	k o r	g o m o r r a	g o m o r r a
p a b l o	p a u l	p a u l	p a u l	p a u l	p a u l u s	p a u l	p a u l
m a a t d i	m a a t h	m a a t d i	m a a t d y	m a a t d i	m a t t h i s	m a a t d i	m a a t d i
a c a i c o	a c h a i c u s	a c a i c o	a c a i c o	a c a i c o	a c h a c u s	a c a i c o	a c a i c o
r e s a d i	a m a n	r e z a d i	r a d y	r e z a d i	r e s a	r e z a d i	r e z a d i
