unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
r i s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l i s a n i a s	l y s a n i a s	l y s a n i a s
a b e r	a b e r	a b e r	a b e r	a b e r	a b r a	a b e r	a b e r
p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s	p a u t u s	p o n t u s	p o n t u s
a m f i p o r i s	a m p h y p o l i s	a m p h y p o l i s	a m p h y p o l i s	a m p h y p o l i s	a m p p h i p s	a m p h y p o l i s	a m p h y p o l i s
m e s o p o t e m i a	m e s o p o t e m i a	m a s o p o t e m i a	m e s o p o t e m i a	m a s o p o t e m i a	m e s h o b e m	m e s o p o t e m i a	m e s o p o t e m i a
s a h u n d o		s a h o n d o	s a n d o	s a h o n d o	s h a b a	s a h o n d o	s a h o n d o
a m i n a d a p	a m e n a d a b	a m e n a d a p	a m s a d a p	a m e n a d a p	a m i n a	a m e n a d a p	a m e n a d a p
m a n a y e n	n i g e r	n i g e r	m a n a s e n	n i g e r	m a n a h	n i g e r	n i g e r
m e t u s e r a	m e t u s e r a	m e t u s e r a	m e t u s e r a	m e t u s e r a	m e t h u s	m e t u s e r a	m e t u s e r a
g a d i f i		g a e p h a	g a d i p h i	g a e p h a	g a g b a s	g a e p h a	g a e p h a
h e h u		h e h o	h e h u	h e h o	h e e n a	h e h u	h e h o
h i b r u - y a f e	h u s h	h u s h - s a p h e	h s h u - s a p h e	h u s h - s a p h e	s h e b a	h u s h - s a p h e	h u s h - s a p h e
e r i a k i m	e l i a c h i m	e l i a c h i m	e l i a c h i m	e l i a c h i m	e l i a	e l i a c h i m	e l i a c h i m
a i s a i a	i s a i a	i s a i a	i s a i a	i s a i a	e s i a	i s a i a	i s a i a
t a i b e r i u s	t i b e r i u s	t i b e l i u s	t a m e l i u s	t i b e l i u s	t i b e l i a	t i b e l i u s	t i b e l i u s
k e f o e n e	c a c u x	c e p h o e n e	c e p h o e n e	c e p h o e n e	c e p h e n a	c e p h o e n e	c e p h o e n e
b i t i n i a	b i t i n i a	b i t h e n e a	b i t h e n e a	b i t h e n e a	b e t h e n a	b i t h e n e a	b i t h e n e a
m i s i a	m i c i a	m i s i a	m i s i a	m i s i a	m y s i a	m i s i a	m i s i a
g a r i r i	g a l i l	g a l i l	g a l i l	g a l i l	g g i l i a	g a l i l	g a l i l
y u f r e t i s	e u p h r e t i s	e u p h l e t i s	s u p h l e t i s	e u p h l e t i s	e p e t h i a	e u p h l e t i s	e u p h l e t i s
s o n	s o n	s o n	s o n	s o n	j u n a	s o n	s o n
r e g i u m	r e g i u m	l e g i u m	l e g i u m	l e g i u m	l e g i u m	l e g i u m	l e g i u m
k r i s p u s i y u		c r e s p u a e u	c r e s p u s i s u	c r e s p u a e u	c r e s p u s	c r e s p u a e u	c r e s p u a e u
n i n i f e	n e n e p h e	n i n e p h e	n i n e p h e	n i n e p h e	n i n i a	n i n e p h e	n i n e p h e
e f e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p e s u s	e p h e s u s	e p h e s u s
r o m	l o m	l o m	l o m	l o m	l o m	l o m	l o m
s o s u a	j o s u	j o s u a	s o s u a	j o s u a	j u s i a	s o s u a	j o s u a
g e t s e m a n i	g e t h - s e m	g e t s e m a n i	g e t s e m a n i	g e t s e m a n i	g e t h e n	g e t s e m a n i	g e t s e m a n i
n i k a n o r	n i c a n o l	n i c a n o r	n i c a n o r	n i c a n o r	n i c a l o n	n i c a n o r	n i c a n o r
r o i s	l o i s	r o i s	r o i s	r o i s	l o s i	r o i s	r o i s
a k a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h i a	a c h a i a	a c h a i a
p o s i u s	p o s i u s	p o c i u s	p o s i u s	p o c i u s	p o s i u s	p o s i u s	p o s i u s
